,number,prime_factors,ideal,deviation,anti_slope,family_factors,identity_factor,factor_family,color_bucket
2928,2220654,"[ 2, 3, 31, 11939 ]",38.602925982936135,2995.0514629914683,741.4410161026091,"[ 2, 3, 31 ]",11939,186.0,8
2929,2221026,"[ 2, 3, 31, 11941 ]",38.60454255472648,2995.552271277363,741.4412431711332,"[ 2, 3, 31 ]",11941,186.0,8
2930,2223258,"[ 2, 3, 31, 11953 ]",38.61423772335012,2998.557118861675,741.4426045164024,"[ 2, 3, 31 ]",11953,186.0,8
2931,2224374,"[ 2, 3, 31, 11959 ]",38.61908257040265,3000.0595412852012,741.4432845046456,"[ 2, 3, 31 ]",11959,186.0,8
2932,2226234,"[ 2, 3, 31, 11969 ]",38.62715326582771,3002.5635766329137,741.4444168061572,"[ 2, 3, 31 ]",11969,186.0,8
2933,2226606,"[ 2, 3, 31, 11971 ]",38.628766797996306,3003.0643833989984,741.4446431147876,"[ 2, 3, 31 ]",11971,186.0,8
2934,2228466,"[ 2, 3, 31, 11981 ]",38.636831427508895,3005.5684157137543,741.4457739005718,"[ 2, 3, 31 ]",11981,186.0,8
2935,2229582,"[ 2, 3, 31, 11987 ]",38.64166778227712,3007.0708338911386,741.4464517667943,"[ 2, 3, 31 ]",11987,186.0,8
2936,2233302,"[ 2, 3, 31, 12007 ]",38.65777586355354,3012.0788879317765,741.4487080494367,"[ 2, 3, 31 ]",12007,186.0,8
2937,2234046,"[ 2, 3, 31, 12011 ]",38.66099506463599,3013.080497532318,741.4491587030817,"[ 2, 3, 31 ]",12011,186.0,8
2938,2238882,"[ 2, 3, 31, 12037 ]",38.68190029598523,3019.5909501479923,741.452083067831,"[ 2, 3, 31 ]",12037,186.0,8
2939,2239626,"[ 2, 3, 31, 12041 ]",38.68511347874301,3020.5925567393715,741.4525322202347,"[ 2, 3, 31 ]",12041,186.0,8
2940,2239998,"[ 2, 3, 31, 12043 ]",38.686719769920046,3021.09335988496,741.4527567215919,"[ 2, 3, 31 ]",12043,186.0,8
2941,2241114,"[ 2, 3, 31, 12049 ]",38.691537443341495,3022.595768721671,741.453429926497,"[ 2, 3, 31 ]",12049,186.0,8
2942,2245206,"[ 2, 3, 31, 12071 ]",38.70918686682328,3028.1045934334115,741.4558945119782,"[ 2, 3, 31 ]",12071,186.0,8
2943,2245578,"[ 2, 3, 31, 12073 ]",38.71079016323639,3028.605395081618,741.4561182670956,"[ 2, 3, 31 ]",12073,186.0,8
2944,2250042,"[ 2, 3, 31, 12097 ]",38.73001420003183,3034.615007100016,741.4587994640607,"[ 2, 3, 31 ]",12097,186.0,8
2945,2250786,"[ 2, 3, 31, 12101 ]",38.733215424525014,3035.6166077122625,741.4592456378291,"[ 2, 3, 31 ]",12101,186.0,8
2946,2251902,"[ 2, 3, 31, 12107 ]",38.73801577354302,3037.1190078867717,741.4599145282997,"[ 2, 3, 31 ]",12107,186.0,8
2947,2252274,"[ 2, 3, 31, 12109 ]",38.739615493385934,3037.619807746693,741.4601373931445,"[ 2, 3, 31 ]",12109,186.0,8
2948,2253018,"[ 2, 3, 31, 12113 ]",38.7428143386709,3038.6214071693353,741.4605829749703,"[ 2, 3, 31 ]",12113,186.0,8
2949,2254134,"[ 2, 3, 31, 12119 ]",38.7476111214547,3040.1238055607273,741.4612509783109,"[ 2, 3, 31 ]",12119,186.0,8
2950,2258598,"[ 2, 3, 31, 12143 ]",38.76678045999672,3046.1333902299984,741.46391856775,"[ 2, 3, 31 ]",12143,186.0,8
2951,2259714,"[ 2, 3, 31, 12149 ]",38.771568354177454,3047.6357841770887,741.4645843614675,"[ 2, 3, 31 ]",12149,186.0,8
2952,2261202,"[ 2, 3, 31, 12157 ]",38.77794945517595,3049.638974727588,741.4654714012448,"[ 2, 3, 31 ]",12157,186.0,8
2953,2261946,"[ 2, 3, 31, 12161 ]",38.781138824734946,3050.6405694123673,741.4659146277955,"[ 2, 3, 31 ]",12161,186.0,8
2954,2262318,"[ 2, 3, 31, 12163 ]",38.78273321447765,3051.141366607239,741.4661361677965,"[ 2, 3, 31 ]",12163,186.0,8
2955,2268642,"[ 2, 3, 31, 12197 ]",38.809807803975325,3059.654903901988,741.4698948913466,"[ 2, 3, 31 ]",12197,186.0,8
2956,2269758,"[ 2, 3, 31, 12203 ]",38.814579795106425,3061.1572898975533,741.4705567370441,"[ 2, 3, 31 ]",12203,186.0,8
2957,2271246,"[ 2, 3, 31, 12211 ]",38.82093971335936,3063.16046985668,741.4714385192715,"[ 2, 3, 31 ]",12211,186.0,8
2958,2274222,"[ 2, 3, 31, 12227 ]",38.833650180712866,3067.1668250903563,741.473199760826,"[ 2, 3, 31 ]",12227,186.0,8
2959,2276454,"[ 2, 3, 31, 12239 ]",38.843174847295174,3070.1715874236475,741.4745186637272,"[ 2, 3, 31 ]",12239,186.0,8
2960,2276826,"[ 2, 3, 31, 12241 ]",38.84476161070653,3070.6723808053534,741.4747383121513,"[ 2, 3, 31 ]",12241,186.0,8
2961,2278686,"[ 2, 3, 31, 12251 ]",38.85269251244698,3073.1763462562235,741.4758358321741,"[ 2, 3, 31 ]",12251,186.0,8
2962,2279058,"[ 2, 3, 31, 12253 ]",38.85427811012051,3073.6771390550603,741.4760551918769,"[ 2, 3, 31 ]",12253,186.0,8
2963,2280918,"[ 2, 3, 31, 12263 ]",38.86220318816536,3076.1811015940825,741.4771512698079,"[ 2, 3, 31 ]",12263,186.0,8
2964,2282034,"[ 2, 3, 31, 12269 ]",38.86695590872728,3077.6834779543638,741.477808340705,"[ 2, 3, 31 ]",12269,186.0,8
2965,2283522,"[ 2, 3, 31, 12277 ]",38.87329015859674,3079.686645079298,741.4786837643354,"[ 2, 3, 31 ]",12277,186.0,8
2966,2284266,"[ 2, 3, 31, 12281 ]",38.87645612271946,3080.6882280613595,741.4791211889238,"[ 2, 3, 31 ]",12281,186.0,8
2967,2285754,"[ 2, 3, 31, 12289 ]",38.88278573154571,3082.6913928657727,741.4799954643163,"[ 2, 3, 31 ]",12289,186.0,8
2968,2287986,"[ 2, 3, 31, 12301 ]",38.89227435283963,3085.6961371764196,741.4813054449464,"[ 2, 3, 31 ]",12301,186.0,8
2969,2292078,"[ 2, 3, 31, 12323 ]",38.90965214290085,3091.2048260714505,741.4837026224999,"[ 2, 3, 31 ]",12323,186.0,8
2970,2293194,"[ 2, 3, 31, 12329 ]",38.91438750155847,3092.7071937507794,741.4843554002458,"[ 2, 3, 31 ]",12329,186.0,8
2971,2295798,"[ 2, 3, 31, 12343 ]",38.92542995407584,3096.212714977038,741.4858768891226,"[ 2, 3, 31 ]",12343,186.0,8
2972,2296542,"[ 2, 3, 31, 12347 ]",38.92858321506441,3097.2142916075322,741.4863111741735,"[ 2, 3, 31 ]",12347,186.0,8
2973,2301378,"[ 2, 3, 31, 12373 ]",38.94906075797783,3103.724530378989,741.4891294231527,"[ 2, 3, 31 ]",12373,186.0,8
2974,2302122,"[ 2, 3, 31, 12377 ]",38.952208284025424,3104.726104142013,741.4895622930283,"[ 2, 3, 31 ]",12377,186.0,8
2975,2302494,"[ 2, 3, 31, 12379 ]",38.953781760964425,3105.226890880482,741.489778657408,"[ 2, 3, 31 ]",12379,186.0,8
2976,2304726,"[ 2, 3, 31, 12391 ]",38.96321862080655,3108.231609310403,741.4910758569017,"[ 2, 3, 31 ]",12391,186.0,8
2977,2306586,"[ 2, 3, 31, 12401 ]",38.97107743615216,3110.735538718076,741.4921555660552,"[ 2, 3, 31 ]",12401,186.0,8
2978,2308074,"[ 2, 3, 31, 12409 ]",38.9773610670297,3112.738680533515,741.4930184902005,"[ 2, 3, 31 ]",12409,186.0,8
2979,2308818,"[ 2, 3, 31, 12413 ]",38.98050174318161,3113.740250871591,741.4934496715714,"[ 2, 3, 31 ]",12413,186.0,8
2980,2310306,"[ 2, 3, 31, 12421 ]",38.98678081905265,3115.7433904095265,741.4943114735577,"[ 2, 3, 31 ]",12421,186.0,8
2981,2312538,"[ 2, 3, 31, 12433 ]",38.99619374818859,3118.7480968740942,741.4956027765902,"[ 2, 3, 31 ]",12433,186.0,8
2982,2313282,"[ 2, 3, 31, 12437 ]",38.999329877028785,3119.7496649385143,741.496032838132,"[ 2, 3, 31 ]",12437,186.0,8
2983,2315886,"[ 2, 3, 31, 12451 ]",39.010300374171095,3123.2551501870853,741.4975365881576,"[ 2, 3, 31 ]",12451,186.0,8
2984,2317002,"[ 2, 3, 31, 12457 ]",39.014999183849085,3124.7574995919244,741.4981803556235,"[ 2, 3, 31 ]",12457,186.0,8
2985,2319978,"[ 2, 3, 31, 12473 ]",39.02752104991878,3128.7637605249593,741.499895029065,"[ 2, 3, 31 ]",12473,186.0,8
2986,2321094,"[ 2, 3, 31, 12479 ]",39.03221364386541,3130.2661068219327,741.5005372679126,"[ 2, 3, 31 ]",12479,186.0,8
2987,2322582,"[ 2, 3, 31, 12487 ]",39.03846780423978,3132.26923390212,741.5013929395119,"[ 2, 3, 31 ]",12487,186.0,8
2988,2323326,"[ 2, 3, 31, 12491 ]",39.041593757566204,3133.270796878783,741.5018204983712,"[ 2, 3, 31 ]",12491,186.0,8
2989,2324442,"[ 2, 3, 31, 12497 ]",39.04628128016373,3134.773140640082,741.5024614908425,"[ 2, 3, 31 ]",12497,186.0,8
2990,2325558,"[ 2, 3, 31, 12503 ]",39.0509671151518,3136.2754835575756,741.5031020687145,"[ 2, 3, 31 ]",12503,186.0,8
2991,2327046,"[ 2, 3, 31, 12511 ]",39.05721227241447,3138.278606136207,741.5039555283518,"[ 2, 3, 31 ]",12511,186.0,8
2992,2328162,"[ 2, 3, 31, 12517 ]",39.061894175154436,3139.7809470875773,741.5045951404906,"[ 2, 3, 31 ]",12517,186.0,8
2993,2330022,"[ 2, 3, 31, 12527 ]",39.069693607321355,3142.2848468036605,741.5056602427701,"[ 2, 3, 31 ]",12527,186.0,8
2994,2332254,"[ 2, 3, 31, 12539 ]",39.07904676450267,3145.2895233822514,741.5069368533161,"[ 2, 3, 31 ]",12539,186.0,8
2995,2332626,"[ 2, 3, 31, 12541 ]",39.08060497127881,3145.790302485639,741.5071494615776,"[ 2, 3, 31 ]",12541,186.0,8
2996,2333742,"[ 2, 3, 31, 12547 ]",39.08527847364102,3147.2926392368204,741.5077870121107,"[ 2, 3, 31 ]",12547,186.0,8
2997,2334858,"[ 2, 3, 31, 12553 ]",39.08995030014518,3148.7949751500723,741.5084241515979,"[ 2, 3, 31 ]",12553,186.0,8
2998,56358,"[ 2, 3, 3, 31, 101 ]",8.916432261019063,26.58328645220381,2120.053895568198,"[ 2, 3, 3, 31 ]",101,558.0,8
2999,93930,"[ 2, 3, 5, 31, 101 ]",9.875540274157965,26.375108054831593,3561.312423999461,"[ 2, 3, 5, 31 ]",101,930.0,8
3000,131502,"[ 2, 3, 7, 31, 101 ]",10.562980343130151,26.112596068626033,5035.960409849791,"[ 2, 3, 7, 31 ]",101,1302.0,8
3001,206646,"[ 2, 3, 11, 31, 101 ]",11.562331071166806,25.51246621423336,8099.804944953246,"[ 2, 3, 11, 31 ]",101,2046.0,8
3002,244218,"[ 2, 3, 13, 31, 101 ]",11.955163888547105,25.60896722229058,9536.42518576179,"[ 2, 3, 13, 31 ]",101,2418.0,8
3003,319362,"[ 2, 3, 17, 31, 101 ]",12.614110987046317,26.277177802590735,12153.588273414707,"[ 2, 3, 17, 31 ]",101,3162.0,8
3004,356934,"[ 2, 3, 19, 31, 101 ]",12.897857779129732,26.620428444174053,13408.274053459718,"[ 2, 3, 19, 31 ]",101,3534.0,8
3005,432078,"[ 2, 3, 23, 31, 101 ]",13.400235498223434,27.319952900355315,15815.47382515365,"[ 2, 3, 23, 31 ]",101,4278.0,8
3006,544794,"[ 2, 3, 29, 31, 101 ]",14.036100307049413,28.392779938590117,19187.7653818442,"[ 2, 3, 29, 31 ]",101,5394.0,8
3007,582366,"[ 2, 3, 31, 31, 101 ]",14.224571819655733,28.75508563606885,20252.626174394387,"[ 2, 3, 31, 31 ]",101,5766.0,8
3008,695082,"[ 2, 3, 31, 37, 101 ]",14.736936371793066,29.852612725641386,23283.79115048015,"[ 2, 3, 31, 37 ]",101,6882.0,8
3009,770226,"[ 2, 3, 31, 41, 101 ]",15.042625204353744,30.591474959129254,25177.79875043735,"[ 2, 3, 31, 41 ]",101,7626.0,8
3010,807798,"[ 2, 3, 31, 43, 101 ]",15.186600017677144,30.962679996464573,26089.40828417428,"[ 2, 3, 31, 43 ]",101,7998.0,8
3011,882942,"[ 2, 3, 31, 47, 101 ]",15.459179332222137,31.708164133555574,27845.888405302383,"[ 2, 3, 31, 47 ]",101,8742.0,8
3012,995658,"[ 2, 3, 31, 53, 101 ]",15.835144745715896,32.83297105085682,30324.943742001593,"[ 2, 3, 31, 53 ]",101,9858.0,8
3013,1108374,"[ 2, 3, 31, 59, 101 ]",16.178463219920637,33.96430735601587,32633.49340182205,"[ 2, 3, 31, 59 ]",101,10974.0,8
3014,1145946,"[ 2, 3, 31, 61, 101 ]",16.286690018246624,34.34266199635068,33368.00158711548,"[ 2, 3, 31, 61 ]",101,11346.0,8
3015,1258662,"[ 2, 3, 31, 67, 101 ]",16.595174527498298,35.48096509450034,35474.28872488862,"[ 2, 3, 31, 67 ]",101,12462.0,8
3016,1333806,"[ 2, 3, 31, 71, 101 ]",16.788756619436203,36.242248676112766,36802.5177444111,"[ 2, 3, 31, 71 ]",101,13206.0,8
3017,1371378,"[ 2, 3, 31, 73, 101 ]",16.882293087215896,36.62354138255682,37445.2592029553,"[ 2, 3, 31, 73 ]",101,13578.0,8
3018,1484094,"[ 2, 3, 31, 79, 101 ]",17.15111195616521,37.76977760876696,39293.162257209544,"[ 2, 3, 31, 79 ]",101,14694.0,8
3019,1559238,"[ 2, 3, 31, 83, 101 ]",17.321379706152758,38.535724058769446,40462.143584536316,"[ 2, 3, 31, 83 ]",101,15438.0,8
3020,1671954,"[ 2, 3, 31, 89, 101 ]",17.56486696915761,39.68702660616848,42128.477313040414,"[ 2, 3, 31, 89 ]",101,16554.0,8
3021,1822242,"[ 2, 3, 31, 97, 101 ]",17.869862484450067,41.22602750310999,44201.251257170836,"[ 2, 3, 31, 97 ]",101,18042.0,8
3022,1897386,"[ 2, 3, 31, 101, 101 ]",18.014870243450066,41.99702595130999,45179.05630269554,"[ 2, 3, 31, 101 ]",101,18786.0,8
3023,1934958,"[ 2, 3, 31, 101, 103 ]",18.08565776979122,42.382868446041755,45654.24830703526,"[ 2, 3, 31, 101 ]",103,18786.0,8
3024,2010102,"[ 2, 3, 31, 101, 107 ]",18.223996324191273,43.15520073516175,46578.44166536852,"[ 2, 3, 31, 101 ]",107,18786.0,8
3025,2047674,"[ 2, 3, 31, 101, 109 ]",18.291619690608172,43.54167606187836,47027.909469768456,"[ 2, 3, 31, 101 ]",109,18786.0,8
3026,2122818,"[ 2, 3, 31, 101, 113 ]",18.42394176799963,44.31521164640007,47902.69348002643,"[ 2, 3, 31, 101 ]",113,18786.0,8
3027,2385822,"[ 2, 3, 31, 101, 127 ]",18.859388534713517,47.0281222930573,50731.81500066431,"[ 2, 3, 31, 101 ]",127,18786.0,8
3028,2460966,"[ 2, 3, 31, 101, 131 ]",18.97671882327629,47.804656235344744,51479.629680517726,"[ 2, 3, 31, 101 ]",131,18786.0,8
3029,2573682,"[ 2, 3, 31, 101, 137 ]",19.147451451094806,48.97050970978104,52555.752742878845,"[ 2, 3, 31, 101 ]",137,18786.0,8
3030,2611254,"[ 2, 3, 31, 101, 139 ]",19.203032797005584,49.35939344059888,52902.87862111779,"[ 2, 3, 31, 101 ]",139,18786.0,8
3031,2799114,"[ 2, 3, 31, 101, 149 ]",19.47171109714654,51.305657780570684,54557.60867488608,"[ 2, 3, 31, 101 ]",149,18786.0,8
3032,2836686,"[ 2, 3, 31, 101, 151 ]",19.523705725731546,51.69525885485369,54873.233306842456,"[ 2, 3, 31, 101 ]",151,18786.0,8
3033,2949402,"[ 2, 3, 31, 101, 157 ]",19.67645216454444,52.86470956709111,55791.51052096268,"[ 2, 3, 31, 101 ]",157,18786.0,8
3034,3062118,"[ 2, 3, 31, 101, 163 ]",19.824597769725667,54.03508044605487,56669.074510900755,"[ 2, 3, 31, 101 ]",163,18786.0,8
3035,3137262,"[ 2, 3, 31, 101, 167 ]",19.92095515577973,54.81580896884405,57232.7957758161,"[ 2, 3, 31, 101 ]",167,18786.0,8
3036,3249978,"[ 2, 3, 31, 101, 173 ]",20.06208583643677,55.98758283271265,58048.19275214521,"[ 2, 3, 31, 101 ]",173,18786.0,8
3037,3362694,"[ 2, 3, 31, 101, 179 ]",20.199353506757667,57.160129298648464,58829.36307632722,"[ 2, 3, 31, 101 ]",179,18786.0,8
3038,3400266,"[ 2, 3, 31, 101, 181 ]",20.24429133374779,57.55114173325044,59082.51161654158,"[ 2, 3, 31, 101 ]",181,18786.0,8
3039,3588126,"[ 2, 3, 31, 101, 191 ]",20.463199441136158,59.50736011177277,60297.179933043866,"[ 2, 3, 31, 101 ]",191,18786.0,8
3040,3625698,"[ 2, 3, 31, 101, 193 ]",20.505875931774575,59.89882481364509,60530.36952361138,"[ 2, 3, 31, 101 ]",193,18786.0,8
3041,3700842,"[ 2, 3, 31, 101, 197 ]",20.59017836821151,60.68196432635769,60987.511546202695,"[ 2, 3, 31, 101 ]",197,18786.0,8
3042,3738414,"[ 2, 3, 31, 101, 199 ]",20.631817087335055,61.073636582532984,61211.58341288594,"[ 2, 3, 31, 101 ]",199,18786.0,8
3043,3963846,"[ 2, 3, 31, 101, 211 ]",20.87484957673624,63.42503008465276,62496.55687525089,"[ 2, 3, 31, 101 ]",211,18786.0,8
3044,4189278,"[ 2, 3, 31, 101, 223 ]",21.10706444788367,65.77858711042327,63687.56435840452,"[ 2, 3, 31, 101 ]",223,18786.0,8
3045,4264422,"[ 2, 3, 31, 101, 227 ]",21.18224734759156,66.56355053048169,64065.42268275154,"[ 2, 3, 31, 101 ]",227,18786.0,8
3046,4301994,"[ 2, 3, 31, 101, 229 ]",21.219442040929486,66.9561115918141,64250.953314408885,"[ 2, 3, 31, 101 ]",229,18786.0,8
3047,4377138,"[ 2, 3, 31, 101, 233 ]",21.293058526441214,67.74138829471175,64615.416220244515,"[ 2, 3, 31, 101 ]",233,18786.0,8
3048,4489854,"[ 2, 3, 31, 101, 239 ]",21.40160990699797,68.91967801860041,65146.183631157626,"[ 2, 3, 31, 101 ]",239,18786.0,8
3049,4527426,"[ 2, 3, 31, 101, 241 ]",21.43730920458796,69.31253815908241,65319.00461658027,"[ 2, 3, 31, 101 ]",241,18786.0,8
3050,4715286,"[ 2, 3, 31, 101, 251 ]",21.61233088128963,71.27753382374208,66153.8881474231,"[ 2, 3, 31, 101 ]",251,18786.0,8
3051,4828002,"[ 2, 3, 31, 101, 257 ]",21.714682726692754,72.45706345466144,66632.59273571066,"[ 2, 3, 31, 101 ]",257,18786.0,8
3052,4940718,"[ 2, 3, 31, 101, 263 ]",21.815140444786667,73.63697191104266,67095.61612566914,"[ 2, 3, 31, 101 ]",263,18786.0,9
3053,5053434,"[ 2, 3, 31, 101, 269 ]",21.913781125114213,74.81724377497716,67543.70710579606,"[ 2, 3, 31, 101 ]",269,18786.0,9
3054,5091006,"[ 2, 3, 31, 101, 271 ]",21.946270194631445,75.21074596107371,67689.87509623845,"[ 2, 3, 31, 101 ]",271,18786.0,9
3055,5203722,"[ 2, 3, 31, 101, 277 ]",22.04259988293443,76.39148002341311,68119.141014222,"[ 2, 3, 31, 101 ]",277,18786.0,9
3056,5278866,"[ 2, 3, 31, 101, 281 ]",22.105896258750157,77.17882074824998,68397.85771305268,"[ 2, 3, 31, 101 ]",281,18786.0,9
3057,5316438,"[ 2, 3, 31, 101, 283 ]",22.1372745203192,77.57254509593616,68535.04668984382,"[ 2, 3, 31, 101 ]",283,18786.0,9
3058,5504298,"[ 2, 3, 31, 101, 293 ]",22.29155617531304,79.54168876493739,69200.1651645387,"[ 2, 3, 31, 101 ]",293,18786.0,9
3059,5767302,"[ 2, 3, 31, 101, 307 ]",22.500622773022684,82.29987544539547,70076.67956710947,"[ 2, 3, 31, 101 ]",307,18786.0,9
3060,5842446,"[ 2, 3, 31, 101, 311 ]",22.558953103056215,83.08820937938876,70316.18617898997,"[ 2, 3, 31, 101 ]",311,18786.0,9
3061,5880018,"[ 2, 3, 31, 101, 313 ]",22.587893484466562,83.48242130310669,70434.2052879722,"[ 2, 3, 31, 101 ]",313,18786.0,9
3062,5955162,"[ 2, 3, 31, 101, 317 ]",22.645333243513168,84.27093335129737,70666.85704280643,"[ 2, 3, 31, 101 ]",317,18786.0,9
3063,6218166,"[ 2, 3, 31, 101, 331 ]",22.84191243668315,87.03161751266336,71447.20709224137,"[ 2, 3, 31, 101 ]",331,18786.0,9
3064,6330882,"[ 2, 3, 31, 101, 337 ]",22.9241290049867,88.21517419900266,71766.36057781061,"[ 2, 3, 31, 101 ]",337,18786.0,9
3065,6518742,"[ 2, 3, 31, 101, 347 ]",23.0585905987929,90.18828188024142,72279.25695109772,"[ 2, 3, 31, 101 ]",347,18786.0,9
3066,6556314,"[ 2, 3, 31, 101, 349 ]",23.085110037048395,90.58297799259033,72379.09533661285,"[ 2, 3, 31, 101 ]",349,18786.0,9
3067,6631458,"[ 2, 3, 31, 101, 353 ]",23.137786249617918,91.37244275007642,72576.1268978929,"[ 2, 3, 31, 101 ]",353,18786.0,9
3068,6744174,"[ 2, 3, 31, 101, 359 ]",23.21591223594837,92.55681755281032,72865.23217106037,"[ 2, 3, 31, 101 ]",359,18786.0,9
3069,6894462,"[ 2, 3, 31, 101, 367 ]",23.318471336410855,94.13630573271783,73239.13920709313,"[ 2, 3, 31, 101 ]",367,18786.0,9
3070,7007178,"[ 2, 3, 31, 101, 373 ]",23.394223245589007,95.32115535088221,73511.25753990504,"[ 2, 3, 31, 101 ]",373,18786.0,9
3071,7119894,"[ 2, 3, 31, 101, 379 ]",23.46900651866408,96.50619869626719,73776.54592331791,"[ 2, 3, 31, 101 ]",379,18786.0,9
3072,7195038,"[ 2, 3, 31, 101, 383 ]",23.518337498557703,97.29633250028846,73949.73494996503,"[ 2, 3, 31, 101 ]",383,18786.0,9
3073,7307754,"[ 2, 3, 31, 101, 389 ]",23.59156674448565,98.48168665110288,74204.19215492957,"[ 2, 3, 31, 101 ]",389,18786.0,9
3074,7458042,"[ 2, 3, 31, 101, 397 ]",23.6878129472394,100.06243741055212,74533.8829734874,"[ 2, 3, 31, 101 ]",397,18786.0,9
3075,7533186,"[ 2, 3, 31, 101, 401 ]",23.73535535284852,100.8529289294303,74694.76672582496,"[ 2, 3, 31, 101 ]",401,18786.0,9
3076,7683474,"[ 2, 3, 31, 101, 409 ]",23.829313186613394,102.43413736267732,75008.91985643386,"[ 2, 3, 31, 101 ]",409,18786.0,9
3077,7871334,"[ 2, 3, 31, 101, 419 ]",23.944714776060145,104.41105704478795,75387.9351745623,"[ 2, 3, 31, 101 ]",419,18786.0,9
3078,7908906,"[ 2, 3, 31, 101, 421 ]",23.967530172185942,104.80649396556282,75461.98427932049,"[ 2, 3, 31, 101 ]",421,18786.0,9
3079,8096766,"[ 2, 3, 31, 101, 431 ]",24.080323533613242,106.78393529327737,75823.82104351735,"[ 2, 3, 31, 101 ]",431,18786.0,9
3080,8134338,"[ 2, 3, 31, 101, 433 ]",24.102630495023952,107.1794739009952,75894.55055091914,"[ 2, 3, 31, 101 ]",433,18786.0,9
3081,8247054,"[ 2, 3, 31, 101, 439 ]",24.169060433937087,108.36618791321257,76103.57214562935,"[ 2, 3, 31, 101 ]",439,18786.0,9
3082,8322198,"[ 2, 3, 31, 101, 443 ]",24.212944627585443,109.15741107448291,76240.33877389596,"[ 2, 3, 31, 101 ]",443,18786.0,9
3083,8434914,"[ 2, 3, 31, 101, 449 ]",24.278180269279893,110.34436394614401,76441.72931312417,"[ 2, 3, 31, 101 ]",449,18786.0,9
3084,8585202,"[ 2, 3, 31, 101, 457 ]",24.364084867646532,111.9271830264707,76703.45815787757,"[ 2, 3, 31, 101 ]",457,18786.0,9
3085,8660346,"[ 2, 3, 31, 101, 461 ]",24.40658680052621,112.71868263989477,76831.50474413746,"[ 2, 3, 31, 101 ]",461,18786.0,9
3086,8697918,"[ 2, 3, 31, 101, 463 ]",24.427727227903752,113.11445455441927,76894.8410197694,"[ 2, 3, 31, 101 ]",463,18786.0,9
3087,8773062,"[ 2, 3, 31, 101, 467 ]",24.469789857193874,113.90604202856123,77020.16366963404,"[ 2, 3, 31, 101 ]",467,18786.0,9
3088,8998494,"[ 2, 3, 31, 101, 479 ]",24.594271687552954,116.28114566248942,77385.66685710581,"[ 2, 3, 31, 101 ]",479,18786.0,9
3089,9148782,"[ 2, 3, 31, 101, 487 ]",24.67588035574338,117.86482392885132,77620.97032039541,"[ 2, 3, 31, 101 ]",487,18786.0,9
3090,9223926,"[ 2, 3, 31, 101, 491 ]",24.716283159760803,118.65674336804784,77736.21404212447,"[ 2, 3, 31, 101 ]",491,18786.0,9
3091,9374214,"[ 2, 3, 31, 101, 499 ]",24.796305176702052,120.24073896465958,77962.04581506448,"[ 2, 3, 31, 101 ]",499,18786.0,9
3092,9449358,"[ 2, 3, 31, 101, 503 ]",24.835931915383142,121.03281361692339,78072.69547502897,"[ 2, 3, 31, 101 ]",503,18786.0,9
3093,9562074,"[ 2, 3, 31, 101, 509 ]",24.89490194692505,122.22101961061499,78235.92071530654,"[ 2, 3, 31, 101 ]",509,18786.0,9
3094,9787506,"[ 2, 3, 31, 101, 521 ]",25.0111930447715,124.5977613910457,78552.82382869028,"[ 2, 3, 31, 101 ]",521,18786.0,9
3095,9825078,"[ 2, 3, 31, 101, 523 ]",25.03036607844629,124.99392678431074,78604.4430538944,"[ 2, 3, 31, 101 ]",523,18786.0,9
3096,10163226,"[ 2, 3, 31, 101, 541 ]",25.200335146171447,128.55993297076571,79054.38160356772,"[ 2, 3, 31, 101 ]",541,18786.0,9
3097,10275942,"[ 2, 3, 31, 101, 547 ]",25.255986042012744,129.74880279159746,79198.74233063421,"[ 2, 3, 31, 101 ]",547,18786.0,9
3098,10463802,"[ 2, 3, 31, 101, 557 ]",25.347661723947187,131.73046765521056,79433.42330938812,"[ 2, 3, 31, 101 ]",557,18786.0,9
3099,10576518,"[ 2, 3, 31, 101, 563 ]",25.402036900412362,132.91959261991752,79570.79758921219,"[ 2, 3, 31, 101 ]",563,18786.0,9
3100,10689234,"[ 2, 3, 31, 101, 569 ]",25.45595044588979,134.10880991082203,79705.68083564377,"[ 2, 3, 31, 101 ]",569,18786.0,9
3101,10726806,"[ 2, 3, 31, 101, 571 ]",25.473820558579696,134.50523588828406,79750.09990621745,"[ 2, 3, 31, 101 ]",571,18786.0,9
3102,10839522,"[ 2, 3, 31, 101, 577 ]",25.527132124953656,135.69457357500926,79881.76471926586,"[ 2, 3, 31, 101 ]",577,18786.0,9
3103,11027382,"[ 2, 3, 31, 101, 587 ]",25.615007292216177,137.67699854155677,80096.03722346887,"[ 2, 3, 31, 101 ]",587,18786.0,9
3104,11140098,"[ 2, 3, 31, 101, 593 ]",25.667159079328208,138.86656818413434,80221.59793873821,"[ 2, 3, 31, 101 ]",593,18786.0,9
3105,11252814,"[ 2, 3, 31, 101, 599 ]",25.718890421071272,140.05622191578576,80344.97751029006,"[ 2, 3, 31, 101 ]",599,18786.0,9
3106,11290386,"[ 2, 3, 31, 101, 601 ]",25.73604208048439,140.45279158390312,80385.6290265003,"[ 2, 3, 31, 101 ]",601,18786.0,9
3107,11403102,"[ 2, 3, 31, 101, 607 ]",25.787224537473072,141.64255509250538,80506.18680630793,"[ 2, 3, 31, 101 ]",607,18786.0,9
