,number,prime_factors,ideal,deviation,anti_slope,family_factors,identity_factor,factor_family,color_bucket
11862,1926840,"[ 2, 2, 2, 3, 5, 16057 ]",11.155120746137854,2681.270080497425,718.6295830528701,"[ 2, 2, 2, 3, 5 ]",16057,120.0,8
11863,1927320,"[ 2, 2, 2, 3, 5, 16061 ]",11.155583844809483,2681.9370558965397,718.6298409810069,"[ 2, 2, 2, 3, 5 ]",16061,120.0,8
11864,1927560,"[ 2, 2, 2, 3, 5, 16063 ]",11.155815358104123,2682.2705435720695,718.6299699034101,"[ 2, 2, 2, 3, 5 ]",16063,120.0,8
11865,1928040,"[ 2, 2, 2, 3, 5, 16067 ]",11.156278312638468,2682.9375188750923,718.6302276649337,"[ 2, 2, 2, 3, 5 ]",16067,120.0,8
11866,1928280,"[ 2, 2, 2, 3, 5, 16069 ]",11.156509753889138,2683.2710065025926,718.6303565040727,"[ 2, 2, 2, 3, 5 ]",16069,120.0,8
11867,1928760,"[ 2, 2, 2, 3, 5, 16073 ]",11.15697256438486,2683.93798170959,718.6306140991516,"[ 2, 2, 2, 3, 5 ]",16073,120.0,8
11868,1930440,"[ 2, 2, 2, 3, 5, 16087 ]",11.15859164563552,2686.272394430424,718.631514809322,"[ 2, 2, 2, 3, 5 ]",16087,120.0,8
11869,1930920,"[ 2, 2, 2, 3, 5, 16091 ]",11.159054024606286,2686.9393693497373,718.6317719060775,"[ 2, 2, 2, 3, 5 ]",16091,120.0,8
11870,1931640,"[ 2, 2, 2, 3, 5, 16097 ]",11.159747413499334,2687.9398316089996,718.6321573439839,"[ 2, 2, 2, 3, 5 ]",16097,120.0,8
11871,1932360,"[ 2, 2, 2, 3, 5, 16103 ]",11.160440587047523,2688.940293724698,718.6325425334419,"[ 2, 2, 2, 3, 5 ]",16103,120.0,8
11872,1933320,"[ 2, 2, 2, 3, 5, 16111 ]",11.161364483718408,2690.2742429891455,718.6330557333446,"[ 2, 2, 2, 3, 5 ]",16111,120.0,8
11873,1935240,"[ 2, 2, 2, 3, 5, 16127 ]",11.163211130730964,2692.9421407538207,718.6340808118064,"[ 2, 2, 2, 3, 5 ]",16127,120.0,8
11874,1936680,"[ 2, 2, 2, 3, 5, 16139 ]",11.164595114320246,2694.943063409547,718.6348484668098,"[ 2, 2, 2, 3, 5 ]",16139,120.0,8
11875,1936920,"[ 2, 2, 2, 3, 5, 16141 ]",11.164825694874118,2695.2765504632494,718.6349763133185,"[ 2, 2, 2, 3, 5 ]",16141,120.0,8
11876,1941960,"[ 2, 2, 2, 3, 5, 16183 ]",11.169662395225878,2702.2797749301503,718.6376547743643,"[ 2, 2, 2, 3, 5 ]",16183,120.0,8
11877,1942440,"[ 2, 2, 2, 3, 5, 16187 ]",11.170122487595219,2702.9467483250633,718.6379092387496,"[ 2, 2, 2, 3, 5 ]",16187,120.0,8
11878,1942680,"[ 2, 2, 2, 3, 5, 16189 ]",11.1703524982514,2703.280234998834,718.6380364301513,"[ 2, 2, 2, 3, 5 ]",16189,120.0,8
11879,1943160,"[ 2, 2, 2, 3, 5, 16193 ]",11.1708124485336,2703.9472082990223,718.6382907314185,"[ 2, 2, 2, 3, 5 ]",16193,120.0,8
11880,1946040,"[ 2, 2, 2, 3, 5, 16217 ]",11.173570163631773,2707.9490467757546,718.6398142598256,"[ 2, 2, 2, 3, 5 ]",16217,120.0,8
11881,1946760,"[ 2, 2, 2, 3, 5, 16223 ]",11.17425906096446,2708.949506040643,718.6401945325858,"[ 2, 2, 2, 3, 5 ]",16223,120.0,8
11882,1947480,"[ 2, 2, 2, 3, 5, 16229 ]",11.174947746008666,2709.949965164006,718.6405745620985,"[ 2, 2, 2, 3, 5 ]",16229,120.0,8
11883,1947720,"[ 2, 2, 2, 3, 5, 16231 ]",11.17517726053972,2710.2834515070263,718.64070118459,"[ 2, 2, 2, 3, 5 ]",16231,120.0,8
11884,1949880,"[ 2, 2, 2, 3, 5, 16249 ]",11.17724183147415,2713.2848278876495,718.6418395734823,"[ 2, 2, 2, 3, 5 ]",16249,120.0,8
11885,1950360,"[ 2, 2, 2, 3, 5, 16253 ]",11.177700366175756,2713.9518002441173,718.6420922525474,"[ 2, 2, 2, 3, 5 ]",16253,120.0,8
11886,1952040,"[ 2, 2, 2, 3, 5, 16267 ]",11.179304497412376,2716.286202998275,718.6429757826369,"[ 2, 2, 2, 3, 5 ]",16267,120.0,8
11887,1952760,"[ 2, 2, 2, 3, 5, 16273 ]",11.17999163006062,2717.286661086707,718.6433540357664,"[ 2, 2, 2, 3, 5 ]",16273,120.0,8
11888,1956120,"[ 2, 2, 2, 3, 5, 16301 ]",11.183195460254774,2721.95546364017,718.6451160314025,"[ 2, 2, 2, 3, 5 ]",16301,120.0,8
11889,1958280,"[ 2, 2, 2, 3, 5, 16319 ]",11.185252644526269,2724.956835096351,718.6462459801709,"[ 2, 2, 2, 3, 5 ]",16319,120.0,8
11890,1959960,"[ 2, 2, 2, 3, 5, 16333 ]",11.186851369846114,2727.291234246564,718.64712333938,"[ 2, 2, 2, 3, 5 ]",16333,120.0,8
11891,1960680,"[ 2, 2, 2, 3, 5, 16339 ]",11.18753618827788,2728.2916907921854,718.6474989522466,"[ 2, 2, 2, 3, 5 ]",16339,120.0,8
11892,1961880,"[ 2, 2, 2, 3, 5, 16349 ]",11.18867708677038,2729.959118057847,718.6481244436088,"[ 2, 2, 2, 3, 5 ]",16349,120.0,8
11893,1963320,"[ 2, 2, 2, 3, 5, 16361 ]",11.190045397590339,2731.96003026506,718.6488741599616,"[ 2, 2, 2, 3, 5 ]",16361,120.0,8
11894,1963560,"[ 2, 2, 2, 3, 5, 16363 ]",11.190273368078795,2732.2935155787195,718.648999020189,"[ 2, 2, 2, 3, 5 ]",16363,120.0,8
11895,1964280,"[ 2, 2, 2, 3, 5, 16369 ]",11.190957140251351,2733.293971426834,718.6493734424793,"[ 2, 2, 2, 3, 5 ]",16369,120.0,8
11896,1965720,"[ 2, 2, 2, 3, 5, 16381 ]",11.19232405824661,2735.2948827054975,718.65012157508,"[ 2, 2, 2, 3, 5 ]",16381,120.0,8
11897,1969320,"[ 2, 2, 2, 3, 5, 16411 ]",11.195737706062665,2740.2971584707084,718.6519877643593,"[ 2, 2, 2, 3, 5 ]",16411,120.0,8
11898,1970040,"[ 2, 2, 2, 3, 5, 16417 ]",11.196419811514108,2741.2976132076765,718.6523602939981,"[ 2, 2, 2, 3, 5 ]",16417,120.0,8
11899,1970520,"[ 2, 2, 2, 3, 5, 16421 ]",11.196874433077587,2741.964582955385,718.6526085162285,"[ 2, 2, 2, 3, 5 ]",16421,120.0,8
11900,1971240,"[ 2, 2, 2, 3, 5, 16427 ]",11.197556192419636,2742.9650374616135,718.6529806534534,"[ 2, 2, 2, 3, 5 ]",16427,120.0,8
11901,1971960,"[ 2, 2, 2, 3, 5, 16433 ]",11.198237744281434,2743.9654918295214,718.6533525555412,"[ 2, 2, 2, 3, 5 ]",16433,120.0,8
11902,1973640,"[ 2, 2, 2, 3, 5, 16447 ]",11.199827225871083,2746.299884817247,718.6542194139648,"[ 2, 2, 2, 3, 5 ]",16447,120.0,8
11903,1974120,"[ 2, 2, 2, 3, 5, 16451 ]",11.200281156373231,2746.966854104249,718.6544668533089,"[ 2, 2, 2, 3, 5 ]",16451,120.0,8
11904,1974360,"[ 2, 2, 2, 3, 5, 16453 ]",11.200508087134136,2747.300338724756,718.6545905339422,"[ 2, 2, 2, 3, 5 ]",16453,120.0,8
11905,1977240,"[ 2, 2, 2, 3, 5, 16477 ]",11.203229464772582,2751.302152976515,718.6560726748639,"[ 2, 2, 2, 3, 5 ]",16477,120.0,8
11906,1977720,"[ 2, 2, 2, 3, 5, 16481 ]",11.203682706520224,2751.9691218043467,718.6563193351875,"[ 2, 2, 2, 3, 5 ]",16481,120.0,8
11907,1978440,"[ 2, 2, 2, 3, 5, 16487 ]",11.204362397291407,2752.9695749315274,718.6566891314839,"[ 2, 2, 2, 3, 5 ]",16487,120.0,8
11908,1979160,"[ 2, 2, 2, 3, 5, 16493 ]",11.205041881964531,2753.97002792131,718.6570586949581,"[ 2, 2, 2, 3, 5 ]",16493,120.0,8
11909,1982280,"[ 2, 2, 2, 3, 5, 16519 ]",11.207983937320389,2758.30532262488,718.6586574518906,"[ 2, 2, 2, 3, 5 ]",16519,120.0,8
11910,1983480,"[ 2, 2, 2, 3, 5, 16529 ]",11.20911446963057,2759.9727429797535,718.659271199386,"[ 2, 2, 2, 3, 5 ]",16529,120.0,8
11911,1985640,"[ 2, 2, 2, 3, 5, 16547 ]",11.211147992240349,2762.974098661494,718.6603743270454,"[ 2, 2, 2, 3, 5 ]",16547,120.0,8
11912,1986360,"[ 2, 2, 2, 3, 5, 16553 ]",11.211825423468582,2763.974550282312,718.6607415748865,"[ 2, 2, 2, 3, 5 ]",16553,120.0,8
11913,1987320,"[ 2, 2, 2, 3, 5, 16561 ]",11.212728346872359,2765.3084855645816,718.6612308804517,"[ 2, 2, 2, 3, 5 ]",16561,120.0,8
11914,1988040,"[ 2, 2, 2, 3, 5, 16567 ]",11.213405300925915,2766.308936867284,718.661597591252,"[ 2, 2, 2, 3, 5 ]",16567,120.0,8
11915,1988760,"[ 2, 2, 2, 3, 5, 16573 ]",11.214082050702315,2767.309388033802,718.6619640722687,"[ 2, 2, 2, 3, 5 ]",16573,120.0,8
11916,1992360,"[ 2, 2, 2, 3, 5, 16603 ]",11.217462740166857,2772.311641826778,718.6637930384913,"[ 2, 2, 2, 3, 5 ]",16603,120.0,8
11917,1992840,"[ 2, 2, 2, 3, 5, 16607 ]",11.217913114069491,2772.978608742713,718.6640364685564,"[ 2, 2, 2, 3, 5 ]",16607,120.0,8
11918,1994280,"[ 2, 2, 2, 3, 5, 16619 ]",11.219263693600949,2774.979509129067,718.6647661502584,"[ 2, 2, 2, 3, 5 ]",16619,120.0,8
11919,1995720,"[ 2, 2, 2, 3, 5, 16631 ]",11.2206134607048,2776.980408973803,718.6654949206113,"[ 2, 2, 2, 3, 5 ]",16631,120.0,8
11920,1995960,"[ 2, 2, 2, 3, 5, 16633 ]",11.220838342978228,2777.313892228652,718.6656162938588,"[ 2, 2, 2, 3, 5 ]",16633,120.0,8
11921,1997880,"[ 2, 2, 2, 3, 5, 16649 ]",11.222636590408419,2779.9817577269387,718.6665863712622,"[ 2, 2, 2, 3, 5 ]",16649,120.0,8
11922,1998120,"[ 2, 2, 2, 3, 5, 16651 ]",11.222861270066943,2780.315240846711,718.6667075174889,"[ 2, 2, 2, 3, 5 ]",16651,120.0,8
11923,1998840,"[ 2, 2, 2, 3, 5, 16657 ]",11.223535174134442,2781.3156901160896,718.6670708051016,"[ 2, 2, 2, 3, 5 ]",16657,120.0,8
11924,1999320,"[ 2, 2, 2, 3, 5, 16661 ]",11.223984331138867,2781.9826562207595,718.6673128710358,"[ 2, 2, 2, 3, 5 ]",16661,120.0,8
11925,2000760,"[ 2, 2, 2, 3, 5, 16673 ]",11.225331263192455,2783.983554175462,718.6680384656831,"[ 2, 2, 2, 3, 5 ]",16673,120.0,8
11926,2002920,"[ 2, 2, 2, 3, 5, 16691 ]",11.2273501473366,2786.9849000982244,718.6691251644058,"[ 2, 2, 2, 3, 5 ]",16691,120.0,8
11927,2003160,"[ 2, 2, 2, 3, 5, 16693 ]",11.22757435578505,2787.318382903857,718.6692457835001,"[ 2, 2, 2, 3, 5 ]",16693,120.0,8
11928,2003880,"[ 2, 2, 2, 3, 5, 16699 ]",11.228246846843914,2788.318831231229,718.669607490745,"[ 2, 2, 2, 3, 5 ]",16699,120.0,8
11929,2004360,"[ 2, 2, 2, 3, 5, 16703 ]",11.228695062360222,2788.9857967082403,718.6698485039574,"[ 2, 2, 2, 3, 5 ]",16703,120.0,8
11930,2007480,"[ 2, 2, 2, 3, 5, 16729 ]",11.231606284888983,2793.321070856593,718.6714126580483,"[ 2, 2, 2, 3, 5 ]",16729,120.0,8
11931,2008920,"[ 2, 2, 2, 3, 5, 16741 ]",11.232948654525984,2795.321965769684,718.6721331568865,"[ 2, 2, 2, 3, 5 ]",16741,120.0,8
11932,2009640,"[ 2, 2, 2, 3, 5, 16747 ]",11.233619538676335,2796.322413025784,718.6724930711592,"[ 2, 2, 2, 3, 5 ]",16747,120.0,8
11933,2011080,"[ 2, 2, 2, 3, 5, 16759 ]",11.234960706298788,2798.3233071375325,718.6732122304977,"[ 2, 2, 2, 3, 5 ]",16759,120.0,8
11934,2011560,"[ 2, 2, 2, 3, 5, 16763 ]",11.235407584336977,2798.990271722891,718.6734517522292,"[ 2, 2, 2, 3, 5 ]",16763,120.0,8
11935,2014440,"[ 2, 2, 2, 3, 5, 16787 ]",11.238086988009025,2802.992057992006,718.6748868075977,"[ 2, 2, 2, 3, 5 ]",16787,120.0,8
11936,2017320,"[ 2, 2, 2, 3, 5, 16811 ]",11.24076320134393,2806.993842134229,718.6763183157467,"[ 2, 2, 2, 3, 5 ]",16811,120.0,8
11937,2018760,"[ 2, 2, 2, 3, 5, 16823 ]",11.242100114244153,2808.9947334094963,718.6770327439074,"[ 2, 2, 2, 3, 5 ]",16823,120.0,8
11938,2019480,"[ 2, 2, 2, 3, 5, 16829 ]",11.242768272707798,2809.9951788484723,718.677389627258,"[ 2, 2, 2, 3, 5 ]",16829,120.0,8
11939,2019720,"[ 2, 2, 2, 3, 5, 16831 ]",11.2429909480816,2810.3286606320544,718.6775085394306,"[ 2, 2, 2, 3, 5 ]",16831,120.0,8
11940,2021160,"[ 2, 2, 2, 3, 5, 16843 ]",11.244326537462785,2812.329551024975,718.6782214991031,"[ 2, 2, 2, 3, 5 ]",16843,120.0,8
11941,2024520,"[ 2, 2, 2, 3, 5, 16871 ]",11.247439831638836,2816.998293221093,718.6798816569624,"[ 2, 2, 2, 3, 5 ]",16871,120.0,8
11942,2025480,"[ 2, 2, 2, 3, 5, 16879 ]",11.248328553368994,2818.3322190355793,718.6803551119713,"[ 2, 2, 2, 3, 5 ]",16879,120.0,8
11943,2025960,"[ 2, 2, 2, 3, 5, 16883 ]",11.248772782609725,2818.9991818550734,718.6805916938205,"[ 2, 2, 2, 3, 5 ]",16883,120.0,8
11944,2026680,"[ 2, 2, 2, 3, 5, 16889 ]",11.249438962047567,2819.9996259746986,718.6809463847013,"[ 2, 2, 2, 3, 5 ]",16889,120.0,8
11945,2028120,"[ 2, 2, 2, 3, 5, 16901 ]",11.250770729470542,2822.0005138196466,718.6816551124189,"[ 2, 2, 2, 3, 5 ]",16901,120.0,8
11946,2028360,"[ 2, 2, 2, 3, 5, 16903 ]",11.250992614093358,2822.3339950760624,718.6817731490122,"[ 2, 2, 2, 3, 5 ]",16903,120.0,8
11947,2030520,"[ 2, 2, 2, 3, 5, 16921 ]",11.25298859179599,2825.3353257278636,718.6828343913114,"[ 2, 2, 2, 3, 5 ]",16921,120.0,8
11948,2031240,"[ 2, 2, 2, 3, 5, 16927 ]",11.253653524505323,2826.335769016337,718.6831877045316,"[ 2, 2, 2, 3, 5 ]",16927,120.0,8
11949,2031720,"[ 2, 2, 2, 3, 5, 16931 ]",11.254096703868745,2827.002731135912,718.6834231262446,"[ 2, 2, 2, 3, 5 ]",16931,120.0,8
11950,2032440,"[ 2, 2, 2, 3, 5, 16937 ]",11.254761309344184,2828.0031742062292,718.6837760783172,"[ 2, 2, 2, 3, 5 ]",16937,120.0,8
11951,2033160,"[ 2, 2, 2, 3, 5, 16943 ]",11.255425718649283,2829.0036171457664,718.6841288139789,"[ 2, 2, 2, 3, 5 ]",16943,120.0,8
11952,2035560,"[ 2, 2, 2, 3, 5, 16963 ]",11.257639001181223,2832.3384260007874,718.6853030392189,"[ 2, 2, 2, 3, 5 ]",16963,120.0,8
11953,2037480,"[ 2, 2, 2, 3, 5, 16979 ]",11.259408062024994,2835.00627204135,718.6862406949491,"[ 2, 2, 2, 3, 5 ]",16979,120.0,8
11954,2037720,"[ 2, 2, 2, 3, 5, 16981 ]",11.259629096940426,2835.3397527312936,718.6863577943548,"[ 2, 2, 2, 3, 5 ]",16981,120.0,8
11955,2038440,"[ 2, 2, 2, 3, 5, 16987 ]",11.260292071545825,2836.3401947143634,718.6867089493414,"[ 2, 2, 2, 3, 5 ]",16987,120.0,8
11956,2039160,"[ 2, 2, 2, 3, 5, 16993 ]",11.260954851038179,2837.3406365673586,718.6870598896419,"[ 2, 2, 2, 3, 5 ]",16993,120.0,8
11957,2041320,"[ 2, 2, 2, 3, 5, 17011 ]",11.262942020099157,2840.3419613467327,718.6881114244846,"[ 2, 2, 2, 3, 5 ]",17011,120.0,8
11958,2042520,"[ 2, 2, 2, 3, 5, 17021 ]",11.264045245881574,2842.0093634972545,718.6886947784587,"[ 2, 2, 2, 3, 5 ]",17021,120.0,8
11959,2043240,"[ 2, 2, 2, 3, 5, 17027 ]",11.264706922114971,2843.009804614743,718.6890445060845,"[ 2, 2, 2, 3, 5 ]",17027,120.0,8
11960,2043480,"[ 2, 2, 2, 3, 5, 17029 ]",11.264927437681342,2843.3432849584538,718.6891610345456,"[ 2, 2, 2, 3, 5 ]",17029,120.0,8
11961,2043960,"[ 2, 2, 2, 3, 5, 17033 ]",11.26536840407483,2844.0102456027166,718.6893940203911,"[ 2, 2, 2, 3, 5 ]",17033,120.0,8
11962,2044920,"[ 2, 2, 2, 3, 5, 17041 ]",11.266250078034822,2845.3441667186894,718.6898597079891,"[ 2, 2, 2, 3, 5 ]",17041,120.0,8
11963,2045640,"[ 2, 2, 2, 3, 5, 17047 ]",11.266911107177378,2846.3446074047847,718.6902087253433,"[ 2, 2, 2, 3, 5 ]",17047,120.0,8
11964,2046360,"[ 2, 2, 2, 3, 5, 17053 ]",11.267571942464057,2847.3450479616426,718.690557530057,"[ 2, 2, 2, 3, 5 ]",17053,120.0,8
11965,2049240,"[ 2, 2, 2, 3, 5, 17077 ]",11.270213347550687,2851.346808898367,718.6919506265655,"[ 2, 2, 2, 3, 5 ]",17077,120.0,8
11966,2051160,"[ 2, 2, 2, 3, 5, 17093 ]",11.27197256616471,2854.014648377443,718.692877475636,"[ 2, 2, 2, 3, 5 ]",17093,120.0,8
11967,2051880,"[ 2, 2, 2, 3, 5, 17099 ]",11.272631919367521,2855.015087946245,718.6932246568335,"[ 2, 2, 2, 3, 5 ]",17099,120.0,8
11968,2052840,"[ 2, 2, 2, 3, 5, 17107 ]",11.273510757118252,2856.3490071714127,718.6936872370817,"[ 2, 2, 2, 3, 5 ]",17107,120.0,8
11969,2054040,"[ 2, 2, 2, 3, 5, 17117 ]",11.274608822813077,2858.0164058818755,718.6942649358939,"[ 2, 2, 2, 3, 5 ]",17117,120.0,8
11970,2054760,"[ 2, 2, 2, 3, 5, 17123 ]",11.275267405653407,2859.0168449371026,718.6946112747383,"[ 2, 2, 2, 3, 5 ]",17123,120.0,8
11971,2056440,"[ 2, 2, 2, 3, 5, 17137 ]",11.276803351400073,2861.351202234267,718.6954185820471,"[ 2, 2, 2, 3, 5 ]",17137,120.0,8
11972,2059080,"[ 2, 2, 2, 3, 5, 17159 ]",11.279214869103912,2865.0194765794026,718.6966849029494,"[ 2, 2, 2, 3, 5 ]",17159,120.0,8
11973,2060040,"[ 2, 2, 2, 3, 5, 17167 ]",11.280091145839217,2866.353394097226,718.697144686453,"[ 2, 2, 2, 3, 5 ]",17167,120.0,8
11974,2061960,"[ 2, 2, 2, 3, 5, 17183 ]",11.281842678913346,2869.021228452609,718.6980631412431,"[ 2, 2, 2, 3, 5 ]",17183,120.0,8
11975,2062680,"[ 2, 2, 2, 3, 5, 17189 ]",11.28249915342909,2870.021666102286,718.6984071800688,"[ 2, 2, 2, 3, 5 ]",17189,120.0,8
11976,2062920,"[ 2, 2, 2, 3, 5, 17191 ]",11.282717935832755,2870.3551452905554,718.6985218134665,"[ 2, 2, 2, 3, 5 ]",17191,120.0,8
11977,2064360,"[ 2, 2, 2, 3, 5, 17203 ]",11.284030185004767,2872.3560201233363,718.6992091291519,"[ 2, 2, 2, 3, 5 ]",17203,120.0,8
11978,2064840,"[ 2, 2, 2, 3, 5, 17207 ]",11.284467431884854,2873.0229782879233,718.6994380499068,"[ 2, 2, 2, 3, 5 ]",17207,120.0,8
11979,2065080,"[ 2, 2, 2, 3, 5, 17209 ]",11.284686023561983,2873.3564573490416,718.6995524757282,"[ 2, 2, 2, 3, 5 ]",17209,120.0,8
11980,2067720,"[ 2, 2, 2, 3, 5, 17231 ]",11.287089135830538,2877.024726090554,718.7008096415362,"[ 2, 2, 2, 3, 5 ]",17231,120.0,8
11981,2068680,"[ 2, 2, 2, 3, 5, 17239 ]",11.28796236093027,2878.3586415739537,718.701266103795,"[ 2, 2, 2, 3, 5 ]",17239,120.0,8
11982,2070840,"[ 2, 2, 2, 3, 5, 17257 ]",11.289925883388225,2881.359950588925,718.7022918038193,"[ 2, 2, 2, 3, 5 ]",17257,120.0,8
11983,2074920,"[ 2, 2, 2, 3, 5, 17291 ]",11.293630107196096,2887.0290867381304,718.7042241906609,"[ 2, 2, 2, 3, 5 ]",17291,120.0,8
11984,2075160,"[ 2, 2, 2, 3, 5, 17293 ]",11.293847813630142,2887.362565209087,718.7043376555408,"[ 2, 2, 2, 3, 5 ]",17293,120.0,8
11985,2075880,"[ 2, 2, 2, 3, 5, 17299 ]",11.294500807063333,2888.363000538042,718.7046779138587,"[ 2, 2, 2, 3, 5 ]",17299,120.0,8
11986,2078040,"[ 2, 2, 2, 3, 5, 17317 ]",11.296458655582128,2891.364305770388,718.7056974635777,"[ 2, 2, 2, 3, 5 ]",17317,120.0,8
11987,2078520,"[ 2, 2, 2, 3, 5, 17321 ]",11.296893502710638,2892.0312623351406,718.7059237809624,"[ 2, 2, 2, 3, 5 ]",17321,120.0,8
11988,2079240,"[ 2, 2, 2, 3, 5, 17327 ]",11.29754561652208,2893.0316970776817,718.7062630873655,"[ 2, 2, 2, 3, 5 ]",17327,120.0,8
11989,2079960,"[ 2, 2, 2, 3, 5, 17333 ]",11.298197542182153,2894.032131694788,718.7066021903305,"[ 2, 2, 2, 3, 5 ]",17333,120.0,8
11990,2080920,"[ 2, 2, 2, 3, 5, 17341 ]",11.299066483922013,2895.3660443226145,718.7070540114875,"[ 2, 2, 2, 3, 5 ]",17341,120.0,8
11991,2082120,"[ 2, 2, 2, 3, 5, 17351 ]",11.30015219144747,2897.0334347942985,718.7076182805047,"[ 2, 2, 2, 3, 5 ]",17351,120.0,8
11992,2083080,"[ 2, 2, 2, 3, 5, 17359 ]",11.301020382092341,2898.367346921395,718.7080692903259,"[ 2, 2, 2, 3, 5 ]",17359,120.0,8
11993,2085240,"[ 2, 2, 2, 3, 5, 17377 ]",11.302972592618174,2901.3686483950787,718.7090827473687,"[ 2, 2, 2, 3, 5 ]",17377,120.0,8
11994,2085960,"[ 2, 2, 2, 3, 5, 17383 ]",11.303622954981979,2902.3690819699877,718.7094201624251,"[ 2, 2, 2, 3, 5 ]",17383,120.0,8
11995,2086440,"[ 2, 2, 2, 3, 5, 17387 ]",11.304056425971872,2903.0360376173144,718.7096449937491,"[ 2, 2, 2, 3, 5 ]",17387,120.0,8
11996,2086680,"[ 2, 2, 2, 3, 5, 17389 ]",11.304273130304175,2903.3695154202032,718.7097573758178,"[ 2, 2, 2, 3, 5 ]",17389,120.0,8
11997,2087160,"[ 2, 2, 2, 3, 5, 17393 ]",11.304706476665395,2904.0364709844434,718.7099820728046,"[ 2, 2, 2, 3, 5 ]",17393,120.0,8
11998,2088120,"[ 2, 2, 2, 3, 5, 17401 ]",11.305572920296838,2905.3703819468647,718.7104311983686,"[ 2, 2, 2, 3, 5 ]",17401,120.0,8
11999,2090040,"[ 2, 2, 2, 3, 5, 17417 ]",11.307304812174984,2908.0382032081166,718.7113283774231,"[ 2, 2, 2, 3, 5 ]",17417,120.0,8
12000,2090280,"[ 2, 2, 2, 3, 5, 17419 ]",11.307521205427575,2908.3716808036183,718.7114404244337,"[ 2, 2, 2, 3, 5 ]",17419,120.0,8
12001,2091720,"[ 2, 2, 2, 3, 5, 17431 ]",11.308819130317373,2910.3725460868786,718.7121122388293,"[ 2, 2, 2, 3, 5 ]",17431,120.0,8
12002,2093160,"[ 2, 2, 2, 3, 5, 17443 ]",11.31011631081339,2912.3734108738754,718.7127832525894,"[ 2, 2, 2, 3, 5 ]",17443,120.0,8
12003,2093880,"[ 2, 2, 2, 3, 5, 17449 ]",11.310764622207113,2913.3738430814715,718.7131184596983,"[ 2, 2, 2, 3, 5 ]",17449,120.0,8
12004,2096040,"[ 2, 2, 2, 3, 5, 17467 ]",11.31270844237664,2916.3751389615845,718.7141228841787,"[ 2, 2, 2, 3, 5 ]",17467,120.0,8
12005,2096520,"[ 2, 2, 2, 3, 5, 17471 ]",11.313140175708337,2917.0420934504723,718.7143458461705,"[ 2, 2, 2, 3, 5 ]",17471,120.0,8
12006,2097240,"[ 2, 2, 2, 3, 5, 17477 ]",11.313787621284998,2918.0425250808566,718.7146801234115,"[ 2, 2, 2, 3, 5 ]",17477,120.0,8
12007,2097960,"[ 2, 2, 2, 3, 5, 17483 ]",11.314434881660254,2919.0429565877735,718.7150142019213,"[ 2, 2, 2, 3, 5 ]",17483,120.0,8
12008,2098680,"[ 2, 2, 2, 3, 5, 17489 ]",11.315081956950614,2920.0433879713005,718.715348081885,"[ 2, 2, 2, 3, 5 ]",17489,120.0,8
12009,2098920,"[ 2, 2, 2, 3, 5, 17491 ]",11.315297607604212,2920.3768650717357,718.715459331117,"[ 2, 2, 2, 3, 5 ]",17491,120.0,8
12010,2099640,"[ 2, 2, 2, 3, 5, 17497 ]",11.315944436295752,2921.377296290864,718.7157929466401,"[ 2, 2, 2, 3, 5 ]",17497,120.0,8
12011,2101080,"[ 2, 2, 2, 3, 5, 17509 ]",11.317237539354517,2923.3781583595696,718.7164595835266,"[ 2, 2, 2, 3, 5 ]",17509,120.0,8
12012,2102280,"[ 2, 2, 2, 3, 5, 17519 ]",11.318314561198871,2925.0455430407997,718.7170145099777,"[ 2, 2, 2, 3, 5 ]",17519,120.0,8
12013,2104680,"[ 2, 2, 2, 3, 5, 17539 ]",11.320467068854544,2928.3803113792364,718.7181227183971,"[ 2, 2, 2, 3, 5 ]",17539,120.0,8
12014,2106120,"[ 2, 2, 2, 3, 5, 17551 ]",11.321757591825124,2930.3811717278836,718.71878659326,"[ 2, 2, 2, 3, 5 ]",17551,120.0,8
12015,2108280,"[ 2, 2, 2, 3, 5, 17569 ]",11.323691998275969,2933.3824613321835,718.7197809325326,"[ 2, 2, 2, 3, 5 ]",17569,120.0,8
12016,2108760,"[ 2, 2, 2, 3, 5, 17573 ]",11.32412164207798,2934.0494144280515,718.7200016571878,"[ 2, 2, 2, 3, 5 ]",17573,120.0,8
12017,2109480,"[ 2, 2, 2, 3, 5, 17579 ]",11.32476595499932,2935.049843969999,718.7203325810239,"[ 2, 2, 2, 3, 5 ]",17579,120.0,8
12018,2109720,"[ 2, 2, 2, 3, 5, 17581 ]",11.324980685248315,2935.3833204568323,718.7204428454902,"[ 2, 2, 2, 3, 5 ]",17581,120.0,8
12019,2111640,"[ 2, 2, 2, 3, 5, 17597 ]",11.326697794805321,2938.051131863204,718.7213241795679,"[ 2, 2, 2, 3, 5 ]",17597,120.0,8
12020,2111880,"[ 2, 2, 2, 3, 5, 17599 ]",11.326912342009175,2938.3846082280056,718.7214342487216,"[ 2, 2, 2, 3, 5 ]",17599,120.0,8
12021,2113080,"[ 2, 2, 2, 3, 5, 17609 ]",11.327984773355633,2940.0519898489038,718.7219842696034,"[ 2, 2, 2, 3, 5 ]",17609,120.0,8
12022,2114760,"[ 2, 2, 2, 3, 5, 17623 ]",11.329485324926212,2942.3863235499507,718.7227533903739,"[ 2, 2, 2, 3, 5 ]",17623,120.0,8
