,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,div_family,color_bucket
2779,50366,"[ 2, 25183 ]",12592.5,12590.5,4.000317699853063817957984194,[ 2 ],25183,2.0,11
2780,50378,"[ 2, 25189 ]",12595.5,12593.5,4.000317624171199428276491841,[ 2 ],25189,2.0,11
2781,50438,"[ 2, 25219 ]",12610.5,12608.5,4.000317246302097791172621644,[ 2 ],25219,2.0,11
2782,50458,"[ 2, 25229 ]",12615.5,12613.5,4.000317120545447338169421651,[ 2 ],25229,2.0,11
2783,50474,"[ 2, 25237 ]",12619.5,12617.5,4.000317020011888250445809392,[ 2 ],25237,2.0,11
2784,50486,"[ 2, 25243 ]",12622.5,12620.5,4.000316944653539875599223486,[ 2 ],25243,2.0,11
2785,50494,"[ 2, 25247 ]",12624.5,12622.5,4.000316894434541493365022777,[ 2 ],25247,2.0,11
2786,50506,"[ 2, 25253 ]",12627.5,12625.5,4.000316819135875806898736684,[ 2 ],25253,2.0,11
2787,50522,"[ 2, 25261 ]",12631.5,12629.5,4.000316718793301397521675442,[ 2 ],25261,2.0,11
2788,50602,"[ 2, 25301 ]",12651.5,12649.5,4.000316218032333293806079292,[ 2 ],25301,2.0,11
2789,50606,"[ 2, 25303 ]",12652.5,12650.5,4.000316193035848385439310699,[ 2 ],25303,2.0,11
2790,50614,"[ 2, 25307 ]",12654.5,12652.5,4.000316143054732266350523612,[ 2 ],25307,2.0,11
2791,50618,"[ 2, 25309 ]",12655.5,12653.5,4.000316118070099182044493618,[ 2 ],25309,2.0,11
2792,50642,"[ 2, 25321 ]",12661.5,12659.5,4.000315968245191358268494016,[ 2 ],25321,2.0,11
2793,50678,"[ 2, 25339 ]",12670.5,12668.5,4.000315743773927457867940167,[ 2 ],25339,2.0,11
2794,50686,"[ 2, 25343 ]",12672.5,12670.5,4.000315693934730278994514818,[ 2 ],25343,2.0,11
2795,50698,"[ 2, 25349 ]",12675.5,12673.5,4.000315619205428650333372786,[ 2 ],25349,2.0,11
2796,50714,"[ 2, 25357 ]",12679.5,12677.5,4.000315519621376454348254782,[ 2 ],25357,2.0,11
2797,50734,"[ 2, 25367 ]",12684.5,12682.5,4.000315395229647151586832249,[ 2 ],25367,2.0,11
2798,50746,"[ 2, 25373 ]",12687.5,12685.5,4.000315320641677505813724331,[ 2 ],25373,2.0,11
2799,50782,"[ 2, 25391 ]",12696.5,12694.5,4.000315097089290637677734452,[ 2 ],25391,2.0,11
2800,50818,"[ 2, 25409 ]",12705.5,12703.5,4.000314873853662376510410517,[ 2 ],25409,2.0,11
2801,50822,"[ 2, 25411 ]",12706.5,12704.5,4.000314849069227439096383171,[ 2 ],25411,2.0,11
2802,50846,"[ 2, 25423 ]",12712.5,12710.5,4.000314700444514377876558751,[ 2 ],25423,2.0,11
2803,50878,"[ 2, 25439 ]",12720.5,12718.5,4.000314502496363564885796281,[ 2 ],25439,2.0,11
2804,50894,"[ 2, 25447 ]",12724.5,12722.5,4.000314403615641579878168599,[ 2 ],25447,2.0,11
2805,50906,"[ 2, 25453 ]",12727.5,12725.5,4.000314329495894070959883698,[ 2 ],25453,2.0,11
2806,50914,"[ 2, 25457 ]",12729.5,12727.5,4.000314280102141033195835789,[ 2 ],25457,2.0,11
2807,50926,"[ 2, 25463 ]",12732.5,12730.5,4.000314206040611130748988649,[ 2 ],25463,2.0,11
2808,50938,"[ 2, 25469 ]",12735.5,12733.5,4.000314132013978874622059921,[ 2 ],25469,2.0,11
2809,50942,"[ 2, 25471 ]",12736.5,12734.5,4.000314107346185558914759119,[ 2 ],25471,2.0,11
2810,51046,"[ 2, 25523 ]",12762.5,12760.5,4.000313467340621449002782023,[ 2 ],25523,2.0,11
2811,51074,"[ 2, 25537 ]",12769.5,12767.5,4.000313295476796553749755238,[ 2 ],25537,2.0,11
2812,51082,"[ 2, 25541 ]",12771.5,12769.5,4.000313246407455264497435295,[ 2 ],25541,2.0,11
2813,51122,"[ 2, 25561 ]",12781.5,12779.5,4.000313001291130325912594389,[ 2 ],25561,2.0,11
2814,51154,"[ 2, 25577 ]",12789.5,12787.5,4.000312805474095796676441838,[ 2 ],25577,2.0,11
2815,51158,"[ 2, 25579 ]",12790.5,12788.5,4.000312781014192438518981898,[ 2 ],25579,2.0,11
2816,51166,"[ 2, 25583 ]",12792.5,12790.5,4.000312732105859817833548337,[ 2 ],25583,2.0,11
2817,51178,"[ 2, 25589 ]",12795.5,12793.5,4.000312658772032672841677414,[ 2 ],25589,2.0,11
2818,51202,"[ 2, 25601 ]",12801.5,12799.5,4.000312512207508105785382241,[ 2 ],25601,2.0,11
2819,51206,"[ 2, 25603 ]",12802.5,12800.5,4.000312487793445568532479200,[ 2 ],25603,2.0,11
2820,51218,"[ 2, 25609 ]",12805.5,12803.5,4.000312414574139883625571133,[ 2 ],25609,2.0,11
2821,51242,"[ 2, 25621 ]",12811.5,12809.5,4.000312268238416800031226824,[ 2 ],25621,2.0,11
2822,51266,"[ 2, 25633 ]",12817.5,12815.5,4.000312122039717529554055636,[ 2 ],25633,2.0,11
2823,51278,"[ 2, 25639 ]",12820.5,12818.5,4.000312048991691695596208605,[ 2 ],25639,2.0,11
2824,51286,"[ 2, 25643 ]",12822.5,12820.5,4.000312000312000312000312000,[ 2 ],25643,2.0,11
2825,51314,"[ 2, 25657 ]",12829.5,12827.5,4.000311830052621321379847983,[ 2 ],25657,2.0,11
2826,51334,"[ 2, 25667 ]",12834.5,12832.5,4.000311708552503409312293006,[ 2 ],25667,2.0,11
2827,51346,"[ 2, 25673 ]",12837.5,12835.5,4.000311635697869190915819407,[ 2 ],25673,2.0,11
2828,51358,"[ 2, 25679 ]",12840.5,12838.5,4.000311562877283171710090743,[ 2 ],25679,2.0,11
2829,51386,"[ 2, 25693 ]",12847.5,12845.5,4.000311393094858121521155268,[ 2 ],25693,2.0,11
2830,51406,"[ 2, 25703 ]",12852.5,12850.5,4.000311271934944165596669390,[ 2 ],25703,2.0,11
2831,51434,"[ 2, 25717 ]",12859.5,12857.5,4.000311102469375850670814700,[ 2 ],25717,2.0,11
2832,51466,"[ 2, 25733 ]",12867.5,12865.5,4.000310909020247949943647740,[ 2 ],25733,2.0,11
2833,51482,"[ 2, 25741 ]",12871.5,12869.5,4.000310812385873577062045923,[ 2 ],25741,2.0,11
2834,51494,"[ 2, 25747 ]",12874.5,12872.5,4.000310739949504758205476792,[ 2 ],25747,2.0,11
2835,51518,"[ 2, 25759 ]",12880.5,12878.5,4.000310595178009861396901813,[ 2 ],25759,2.0,11
2836,51526,"[ 2, 25763 ]",12882.5,12880.5,4.000310546950817126664337565,[ 2 ],25763,2.0,11
2837,51542,"[ 2, 25771 ]",12886.5,12884.5,4.000310450541348131475804261,[ 2 ],25771,2.0,11
2838,51586,"[ 2, 25793 ]",12897.5,12895.5,4.000310185723702066612384165,[ 2 ],25793,2.0,11
2839,51598,"[ 2, 25799 ]",12900.5,12898.5,4.000310113579098344768771563,[ 2 ],25799,2.0,11
2840,51602,"[ 2, 25801 ]",12901.5,12899.5,4.000310089538354199775185085,[ 2 ],25801,2.0,11
2841,51638,"[ 2, 25819 ]",12910.5,12908.5,4.000309873339272572336057636,[ 2 ],25819,2.0,11
2842,51682,"[ 2, 25841 ]",12921.5,12919.5,4.000309609505011803862378575,[ 2 ],25841,2.0,11
2843,51694,"[ 2, 25847 ]",12924.5,12922.5,4.000309537628167924163281099,[ 2 ],25847,2.0,11
2844,51698,"[ 2, 25849 ]",12925.5,12923.5,4.000309513676635586334971177,[ 2 ],25849,2.0,11
2845,51734,"[ 2, 25867 ]",12934.5,12932.5,4.000309298279528320123719312,[ 2 ],25867,2.0,11
2846,51746,"[ 2, 25873 ]",12937.5,12935.5,4.000309226547099068455026864,[ 2 ],25873,2.0,11
2847,51778,"[ 2, 25889 ]",12945.5,12943.5,4.000309035423185382624483331,[ 2 ],25889,2.0,11
2848,51806,"[ 2, 25903 ]",12952.5,12950.5,4.000308868383460098065711749,[ 2 ],25903,2.0,11
2849,51826,"[ 2, 25913 ]",12957.5,12955.5,4.000308749179884990930492841,[ 2 ],25913,2.0,11
2850,51838,"[ 2, 25919 ]",12960.5,12958.5,4.000308677701894509395377551,[ 2 ],25919,2.0,11
2851,51862,"[ 2, 25931 ]",12966.5,12964.5,4.000308534845154074588298816,[ 2 ],25931,2.0,11
2852,51866,"[ 2, 25933 ]",12967.5,12965.5,4.000308511048551926265859396,[ 2 ],25933,2.0,11
2853,51878,"[ 2, 25939 ]",12970.5,12968.5,4.000308439680764930408297027,[ 2 ],25939,2.0,11
2854,51886,"[ 2, 25943 ]",12972.5,12970.5,4.000308392120581319147295787,[ 2 ],25943,2.0,11
2855,51902,"[ 2, 25951 ]",12976.5,12974.5,4.000308297044202088712474469,[ 2 ],25951,2.0,11
2856,51938,"[ 2, 25969 ]",12985.5,12983.5,4.000308083336542534755651404,[ 2 ],25969,2.0,11
2857,51962,"[ 2, 25981 ]",12991.5,12989.5,4.000307941029292890411486200,[ 2 ],25981,2.0,11
2858,51994,"[ 2, 25997 ]",12999.5,12997.5,4.000307751490671282939026736,[ 2 ],25997,2.0,11
2859,51998,"[ 2, 25999 ]",13000.5,12998.5,4.000307727814747855521790976,[ 2 ],25999,2.0,11
2860,52006,"[ 2, 26003 ]",13002.5,13000.5,4.000307680473827929695011730,[ 2 ],26003,2.0,11
2861,52034,"[ 2, 26017 ]",13009.5,13007.5,4.000307514895252738804535845,[ 2 ],26017,2.0,11
2862,52042,"[ 2, 26021 ]",13011.5,13009.5,4.000307467619816288097159768,[ 2 ],26021,2.0,11
2863,52058,"[ 2, 26029 ]",13015.5,13013.5,4.000307373112536980827602106,[ 2 ],26029,2.0,11
2864,52082,"[ 2, 26041 ]",13021.5,13019.5,4.000307231460501555359268789,[ 2 ],26041,2.0,11
2865,52106,"[ 2, 26053 ]",13027.5,13025.5,4.000307089938965874630532417,[ 2 ],26053,2.0,11
2866,52166,"[ 2, 26083 ]",13042.5,13040.5,4.000306736704880947816418082,[ 2 ],26083,2.0,11
2867,52198,"[ 2, 26099 ]",13050.5,13048.5,4.000306548645438172970073188,[ 2 ],26099,2.0,11
2868,52214,"[ 2, 26107 ]",13054.5,13052.5,4.000306454702164336334035625,[ 2 ],26107,2.0,11
2869,52222,"[ 2, 26111 ]",13056.5,13054.5,4.000306407752116128538052013,[ 2 ],26111,2.0,11
2870,52226,"[ 2, 26113 ]",13057.5,13055.5,4.000306384282486308452376393,[ 2 ],26113,2.0,11
2871,52238,"[ 2, 26119 ]",13060.5,13058.5,4.000306313895164069380097255,[ 2 ],26119,2.0,11
2872,52282,"[ 2, 26141 ]",13071.5,13069.5,4.000306056084777535483377329,[ 2 ],26141,2.0,11
2873,52306,"[ 2, 26153 ]",13077.5,13075.5,4.000305915643761232840044358,[ 2 ],26153,2.0,11
2874,52322,"[ 2, 26161 ]",13081.5,13079.5,4.000305822088000305822088000,[ 2 ],26161,2.0,11
2875,52342,"[ 2, 26171 ]",13086.5,13084.5,4.000305705223738010623256525,[ 2 ],26171,2.0,11
2876,52354,"[ 2, 26177 ]",13089.5,13087.5,4.000305635148042024832855778,[ 2 ],26177,2.0,11
2877,52366,"[ 2, 26183 ]",13092.5,13090.5,4.000305565104465070088995837,[ 2 ],26183,2.0,11
2878,52378,"[ 2, 26189 ]",13095.5,13093.5,4.000305495092985068927330355,[ 2 ],26189,2.0,11
2879,52406,"[ 2, 26203 ]",13102.5,13100.5,4.000305331857562688447005839,[ 2 ],26203,2.0,11
2880,52418,"[ 2, 26209 ]",13105.5,13103.5,4.000305261952913343763116725,[ 2 ],26209,2.0,11
2881,52454,"[ 2, 26227 ]",13114.5,13112.5,4.000305052430886558627264061,[ 2 ],26227,2.0,11
2882,52474,"[ 2, 26237 ]",13119.5,13117.5,4.000304936153992757766342672,[ 2 ],26237,2.0,11
2883,52498,"[ 2, 26249 ]",13125.5,13123.5,4.000304796738674896178610889,[ 2 ],26249,2.0,11
2884,52502,"[ 2, 26251 ]",13126.5,13124.5,4.000304773515181530724979999,[ 2 ],26251,2.0,11
2885,52522,"[ 2, 26261 ]",13131.5,13129.5,4.000304657450778780608553258,[ 2 ],26261,2.0,11
2886,52526,"[ 2, 26263 ]",13132.5,13130.5,4.000304634248505388218270439,[ 2 ],26263,2.0,11
2887,52534,"[ 2, 26267 ]",13134.5,13132.5,4.000304587854559299447934514,[ 2 ],26267,2.0,11
2888,52586,"[ 2, 26293 ]",13147.5,13145.5,4.000304286638013008253775056,[ 2 ],26293,2.0,11
2889,52594,"[ 2, 26297 ]",13149.5,13147.5,4.000304240349876402357862712,[ 2 ],26297,2.0,11
2890,52618,"[ 2, 26309 ]",13155.5,13153.5,4.000304101569924354734481317,[ 2 ],26309,2.0,11
2891,52634,"[ 2, 26317 ]",13159.5,13157.5,4.000304009120273608208246247,[ 2 ],26317,2.0,11
2892,52642,"[ 2, 26321 ]",13161.5,13159.5,4.000303962916524184049545955,[ 2 ],26321,2.0,11
2893,52678,"[ 2, 26339 ]",13170.5,13168.5,4.000303755173330295781600030,[ 2 ],26339,2.0,11
2894,52694,"[ 2, 26347 ]",13174.5,13172.5,4.000303662934143101157714936,[ 2 ],26347,2.0,11
2895,52714,"[ 2, 26357 ]",13179.5,13177.5,4.000303547713906279643331436,[ 2 ],26357,2.0,11
2896,52742,"[ 2, 26371 ]",13186.5,13184.5,4.000303386552391065266032083,[ 2 ],26371,2.0,11
2897,52774,"[ 2, 26387 ]",13194.5,13192.5,4.000303202577221906386204283,[ 2 ],26387,2.0,11
2898,52786,"[ 2, 26393 ]",13197.5,13195.5,4.000303133644045318479784775,[ 2 ],26393,2.0,11
2899,52798,"[ 2, 26399 ]",13200.5,13198.5,4.000303064742205553661400917,[ 2 ],26399,2.0,11
2900,52814,"[ 2, 26407 ]",13204.5,13202.5,4.000302972921795114561636054,[ 2 ],26407,2.0,11
2901,52834,"[ 2, 26417 ]",13209.5,13207.5,4.000302858224493658905924664,[ 2 ],26417,2.0,11
2902,52846,"[ 2, 26423 ]",13212.5,13210.5,4.000302789447787744597100791,[ 2 ],26423,2.0,11
2903,52862,"[ 2, 26431 ]",13216.5,13214.5,4.000302697794089825570396156,[ 2 ],26431,2.0,11
2904,52874,"[ 2, 26437 ]",13219.5,13217.5,4.000302629090221297522224324,[ 2 ],26437,2.0,11
2905,52898,"[ 2, 26449 ]",13225.5,13223.5,4.000302491776004839868416077,[ 2 ],26449,2.0,11
2906,52918,"[ 2, 26459 ]",13230.5,13228.5,4.000302377442642778848697887,[ 2 ],26459,2.0,11
2907,52958,"[ 2, 26479 ]",13240.5,13238.5,4.000302149035011519431959814,[ 2 ],26479,2.0,11
2908,52978,"[ 2, 26489 ]",13245.5,13243.5,4.000302034960546683278589497,[ 2 ],26489,2.0,11
2909,52994,"[ 2, 26497 ]",13249.5,13247.5,4.000301943762974146065295339,[ 2 ],26497,2.0,11
2910,53002,"[ 2, 26501 ]",13251.5,13249.5,4.000301898184837163666553455,[ 2 ],26501,2.0,11
2911,53026,"[ 2, 26513 ]",13257.5,13255.5,4.000301761532948587378823884,[ 2 ],26513,2.0,11
2912,53078,"[ 2, 26539 ]",13270.5,13268.5,4.000301465877830953009006293,[ 2 ],26539,2.0,11
2913,53114,"[ 2, 26557 ]",13279.5,13277.5,4.000301261532668047448691395,[ 2 ],26557,2.0,11
2914,53122,"[ 2, 26561 ]",13281.5,13279.5,4.000301216160246997251402538,[ 2 ],26561,2.0,11
2915,53146,"[ 2, 26573 ]",13287.5,13285.5,4.000301080124948251853524519,[ 2 ],26573,2.0,11
2916,53182,"[ 2, 26591 ]",13296.5,13294.5,4.000300876302230245590281695,[ 2 ],26591,2.0,11
2917,53194,"[ 2, 26597 ]",13299.5,13297.5,4.000300808422635833803346494,[ 2 ],26597,2.0,11
2918,53254,"[ 2, 26627 ]",13314.5,13312.5,4.000300469483568075117370892,[ 2 ],26627,2.0,11
2919,53266,"[ 2, 26633 ]",13317.5,13315.5,4.000300401787390634974278097,[ 2 ],26633,2.0,11
2920,53282,"[ 2, 26641 ]",13321.5,13319.5,4.000300311573257254401441496,[ 2 ],26641,2.0,11
2921,53294,"[ 2, 26647 ]",13324.5,13322.5,4.000300243948207918934133984,[ 2 ],26647,2.0,11
2922,53338,"[ 2, 26669 ]",13335.5,13333.5,4.000299996250046874414069824,[ 2 ],26669,2.0,11
2923,53362,"[ 2, 26681 ]",13341.5,13339.5,4.000299861314142209228231943,[ 2 ],26681,2.0,11
2924,53366,"[ 2, 26683 ]",13342.5,13340.5,4.000299838836625313893782092,[ 2 ],26683,2.0,11
2925,53374,"[ 2, 26687 ]",13344.5,13342.5,4.000299793891699456623571295,[ 2 ],26687,2.0,11
2926,53386,"[ 2, 26693 ]",13347.5,13345.5,4.000299726499569143156869357,[ 2 ],26693,2.0,11
2927,53398,"[ 2, 26699 ]",13350.5,13348.5,4.000299659137730831179533281,[ 2 ],26699,2.0,11
2928,53402,"[ 2, 26701 ]",13351.5,13349.5,4.000299636690512753286639949,[ 2 ],26701,2.0,11
2929,53422,"[ 2, 26711 ]",13356.5,13354.5,4.000299524504848552922235950,[ 2 ],26711,2.0,11
2930,53426,"[ 2, 26713 ]",13357.5,13355.5,4.000299502077795664707423908,[ 2 ],26713,2.0,11
2931,53434,"[ 2, 26717 ]",13359.5,13357.5,4.000299457233763803106868800,[ 2 ],26717,2.0,11
2932,53446,"[ 2, 26723 ]",13362.5,13360.5,4.000299389992889487668874668,[ 2 ],26723,2.0,11
2933,53458,"[ 2, 26729 ]",13365.5,13363.5,4.000299322782205260597897257,[ 2 ],26729,2.0,11
2934,53462,"[ 2, 26731 ]",13366.5,13364.5,4.000299300385349246137154402,[ 2 ],26731,2.0,11
2935,53474,"[ 2, 26737 ]",13369.5,13367.5,4.000299233214886852440620909,[ 2 ],26737,2.0,11
2936,53518,"[ 2, 26759 ]",13380.5,13378.5,4.000298987180924617857009381,[ 2 ],26759,2.0,11
2937,53554,"[ 2, 26777 ]",13389.5,13387.5,4.000298786181139122315592904,[ 2 ],26777,2.0,11
2938,53566,"[ 2, 26783 ]",13392.5,13390.5,4.000298719241253127217056869,[ 2 ],26783,2.0,11
2939,53602,"[ 2, 26801 ]",13401.5,13399.5,4.000298518601440352251949700,[ 2 ],26801,2.0,11
2940,53626,"[ 2, 26813 ]",13407.5,13405.5,4.000298384991234940882473612,[ 2 ],26813,2.0,11
2941,53642,"[ 2, 26821 ]",13411.5,13409.5,4.000298295984190312837913420,[ 2 ],26821,2.0,11
2942,53666,"[ 2, 26833 ]",13417.5,13415.5,4.000298162573143006224143714,[ 2 ],26833,2.0,11
2943,53678,"[ 2, 26839 ]",13420.5,13418.5,4.000298095912359801766218281,[ 2 ],26839,2.0,11
2944,53698,"[ 2, 26849 ]",13425.5,13423.5,4.000297984877267478675457221,[ 2 ],26849,2.0,11
2945,53722,"[ 2, 26861 ]",13431.5,13429.5,4.000297851744294277523362746,[ 2 ],26861,2.0,11
2946,53726,"[ 2, 26863 ]",13432.5,13430.5,4.000297829567030266929749451,[ 2 ],26863,2.0,11
2947,53758,"[ 2, 26879 ]",13440.5,13438.5,4.000297652267738214830524240,[ 2 ],26879,2.0,11
2948,53762,"[ 2, 26881 ]",13441.5,13439.5,4.000297630120168161017895011,[ 2 ],26881,2.0,11
2949,53782,"[ 2, 26891 ]",13446.5,13444.5,4.000297519431737885380638923,[ 2 ],26891,2.0,11
2950,53786,"[ 2, 26893 ]",13447.5,13445.5,4.000297497303930683128184151,[ 2 ],26893,2.0,11
2951,53806,"[ 2, 26903 ]",13452.5,13450.5,4.000297386714248540946433218,[ 2 ],26903,2.0,11
2952,53842,"[ 2, 26921 ]",13461.5,13459.5,4.000297187859875924068501802,[ 2 ],26921,2.0,11
2953,53854,"[ 2, 26927 ]",13464.5,13462.5,4.000297121634168987929433612,[ 2 ],26927,2.0,11
2954,53894,"[ 2, 26947 ]",13474.5,13472.5,4.000296901094822787159027649,[ 2 ],26947,2.0,11
2955,53902,"[ 2, 26951 ]",13476.5,13474.5,4.000296857026234739693495120,[ 2 ],26951,2.0,11
2956,53906,"[ 2, 26953 ]",13477.5,13475.5,4.000296834996846128158509888,[ 2 ],26953,2.0,11
2957,53918,"[ 2, 26959 ]",13480.5,13478.5,4.000296768928293207701153689,[ 2 ],26959,2.0,11
2958,53962,"[ 2, 26981 ]",13491.5,13489.5,4.000296526928351680937025094,[ 2 ],26981,2.0,11
2959,53974,"[ 2, 26987 ]",13494.5,13492.5,4.000296460996850101908467667,[ 2 ],26987,2.0,11
2960,53986,"[ 2, 26993 ]",13497.5,13495.5,4.000296395094661183357415435,[ 2 ],26993,2.0,11
2961,54022,"[ 2, 27011 ]",13506.5,13504.5,4.000296197563775037950312859,[ 2 ],27011,2.0,11
2962,54034,"[ 2, 27017 ]",13509.5,13507.5,4.000296131778641495465482140,[ 2 ],27017,2.0,11
2963,54062,"[ 2, 27031 ]",13516.5,13514.5,4.000295978393577268859373266,[ 2 ],27031,2.0,11
2964,54086,"[ 2, 27043 ]",13522.5,13520.5,4.000295847047076661366073740,[ 2 ],27043,2.0,11
2965,54118,"[ 2, 27059 ]",13530.5,13528.5,4.000295672099641497579184684,[ 2 ],27059,2.0,11
2966,54122,"[ 2, 27061 ]",13531.5,13529.5,4.000295650245759266787390517,[ 2 ],27061,2.0,11
2967,54134,"[ 2, 27067 ]",13534.5,13532.5,4.000295584703491594309994458,[ 2 ],27067,2.0,11
2968,54146,"[ 2, 27073 ]",13537.5,13535.5,4.000295519190277418639872927,[ 2 ],27073,2.0,11
2969,54154,"[ 2, 27077 ]",13539.5,13537.5,4.000295475530932594644506002,[ 2 ],27077,2.0,11
2970,54182,"[ 2, 27091 ]",13546.5,13544.5,4.000295322824762818856362361,[ 2 ],27091,2.0,11
2971,54206,"[ 2, 27103 ]",13552.5,13550.5,4.000295192059333603926054389,[ 2 ],27103,2.0,11
2972,54214,"[ 2, 27107 ]",13554.5,13552.5,4.000295148496587345508208818,[ 2 ],27107,2.0,11
2973,54218,"[ 2, 27109 ]",13555.5,13553.5,4.000295126720035415206404250,[ 2 ],27109,2.0,11
2974,54254,"[ 2, 27127 ]",13564.5,13562.5,4.000294930875576036866359447,[ 2 ],27127,2.0,11
2975,54286,"[ 2, 27143 ]",13572.5,13570.5,4.000294757009690136693563244,[ 2 ],27143,2.0,11
2976,54358,"[ 2, 27179 ]",13590.5,13588.5,4.000294366559958788681605770,[ 2 ],27179,2.0,11
2977,54382,"[ 2, 27191 ]",13596.5,13594.5,4.000294236639817573283313105,[ 2 ],27191,2.0,11
2978,54394,"[ 2, 27197 ]",13599.5,13597.5,4.000294171722743151314579886,[ 2 ],27197,2.0,11
2979,54422,"[ 2, 27211 ]",13606.5,13604.5,4.000294020360909993017016428,[ 2 ],27211,2.0,11
2980,54478,"[ 2, 27239 ]",13620.5,13618.5,4.000293718104049638359584389,[ 2 ],27239,2.0,11
2981,54482,"[ 2, 27241 ]",13621.5,13619.5,4.000293696538052057711369727,[ 2 ],27241,2.0,11
2982,54506,"[ 2, 27253 ]",13627.5,13625.5,4.000293567208542805768595648,[ 2 ],27253,2.0,11
2983,54518,"[ 2, 27259 ]",13630.5,13628.5,4.000293502586491543456726712,[ 2 ],27259,2.0,11
2984,54542,"[ 2, 27271 ]",13636.5,13634.5,4.000293373427701785910741135,[ 2 ],27271,2.0,11
2985,54554,"[ 2, 27277 ]",13639.5,13637.5,4.000293308890925756186984418,[ 2 ],27277,2.0,11
2986,54562,"[ 2, 27281 ]",13641.5,13639.5,4.000293265882180431834011511,[ 2 ],27281,2.0,11
2987,54566,"[ 2, 27283 ]",13642.5,13640.5,4.000293244382537297019903962,[ 2 ],27283,2.0,11
2988,54598,"[ 2, 27299 ]",13650.5,13648.5,4.000293072498809392973586841,[ 2 ],27299,2.0,11
2989,54658,"[ 2, 27329 ]",13665.5,13663.5,4.000292750759322281992168917,[ 2 ],27329,2.0,11
2990,54674,"[ 2, 27337 ]",13669.5,13667.5,4.000292665081397475763672947,[ 2 ],27337,2.0,11
2991,54722,"[ 2, 27361 ]",13681.5,13679.5,4.000292408348258342775686246,[ 2 ],27361,2.0,11
2992,54734,"[ 2, 27367 ]",13684.5,13682.5,4.000292344235337109446373104,[ 2 ],27367,2.0,11
2993,54794,"[ 2, 27397 ]",13699.5,13697.5,4.000292024091987588976090527,[ 2 ],27397,2.0,11
2994,54814,"[ 2, 27407 ]",13704.5,13702.5,4.000291917533296843641671228,[ 2 ],27407,2.0,11
2995,54818,"[ 2, 27409 ]",13705.5,13703.5,4.000291896230889918633925639,[ 2 ],27409,2.0,11
2996,54854,"[ 2, 27427 ]",13714.5,13712.5,4.000291704649042844120328168,[ 2 ],27427,2.0,11
2997,54862,"[ 2, 27431 ]",13716.5,13714.5,4.000291662109446206569689015,[ 2 ],27431,2.0,11
2998,54874,"[ 2, 27437 ]",13719.5,13717.5,4.000291598323309640969564425,[ 2 ],27437,2.0,11
2999,54898,"[ 2, 27449 ]",13725.5,13723.5,4.000291470834699602870987722,[ 2 ],27449,2.0,11
3000,54914,"[ 2, 27457 ]",13729.5,13727.5,4.000291385904206883991986888,[ 2 ],27457,2.0,11
3001,54958,"[ 2, 27479 ]",13740.5,13738.5,4.000291152600356661935436911,[ 2 ],27479,2.0,11
3002,54962,"[ 2, 27481 ]",13741.5,13739.5,4.000291131409439935951089923,[ 2 ],27481,2.0,11
3003,54974,"[ 2, 27487 ]",13744.5,13742.5,4.000291067855193742041113335,[ 2 ],27487,2.0,11
3004,55018,"[ 2, 27509 ]",13755.5,13753.5,4.000290835060166503071945323,[ 2 ],27509,2.0,11
3005,55054,"[ 2, 27527 ]",13764.5,13762.5,4.000290644868301544050862852,[ 2 ],27527,2.0,11
3006,55058,"[ 2, 27529 ]",13765.5,13763.5,4.000290623751226068950484978,[ 2 ],27529,2.0,11
3007,55078,"[ 2, 27539 ]",13770.5,13768.5,4.000290518211860405999201075,[ 2 ],27539,2.0,11
3008,55082,"[ 2, 27541 ]",13771.5,13769.5,4.000290497113184937724681361,[ 2 ],27541,2.0,11
3009,55102,"[ 2, 27551 ]",13776.5,13774.5,4.000290391665759192711169189,[ 2 ],27551,2.0,11
3010,55162,"[ 2, 27581 ]",13791.5,13789.5,4.000290075782298125385256898,[ 2 ],27581,2.0,11
3011,55166,"[ 2, 27583 ]",13792.5,13790.5,4.000290054747833653602117400,[ 2 ],27583,2.0,11
3012,55222,"[ 2, 27611 ]",13806.5,13804.5,4.000289760585316382339092325,[ 2 ],27611,2.0,11
3013,55234,"[ 2, 27617 ]",13809.5,13807.5,4.000289697628100669925764983,[ 2 ],27617,2.0,11
3014,55262,"[ 2, 27631 ]",13816.5,13814.5,4.000289550834268341235658185,[ 2 ],27631,2.0,11
3015,55294,"[ 2, 27647 ]",13824.5,13822.5,4.000289383251944293724000723,[ 2 ],27647,2.0,11
3016,55306,"[ 2, 27653 ]",13827.5,13825.5,4.000289320458572926838089038,[ 2 ],27653,2.0,11
3017,55346,"[ 2, 27673 ]",13837.5,13835.5,4.000289111344006360449568140,[ 2 ],27673,2.0,11
3018,55378,"[ 2, 27689 ]",13845.5,13843.5,4.000288944269873948062267490,[ 2 ],27689,2.0,11
3019,55382,"[ 2, 27691 ]",13846.5,13844.5,4.000288923399183791397305789,[ 2 ],27691,2.0,11
3020,55394,"[ 2, 27697 ]",13849.5,13847.5,4.000288860805199494493590901,[ 2 ],27697,2.0,11
3021,55402,"[ 2, 27701 ]",13851.5,13849.5,4.000288819090941911260334308,[ 2 ],27701,2.0,11
3022,55466,"[ 2, 27733 ]",13867.5,13865.5,4.000288485810104215498900148,[ 2 ],27733,2.0,11
