,number,prime_factors,mean,deviation,one_over_slope,primes_before_largest,largest_prime_factor,div_family,color_bucket
510,6626,"[ 2, 3313 ]",1657.5,1655.5,4.002416188462700090607067351,[ 2 ],3313,2.0,8
511,6638,"[ 2, 3319 ]",1660.5,1658.5,4.002411817907747965028640338,[ 2 ],3319,2.0,8
512,6641,"[ 29, 229 ]",129.0,100.0,66.41,[ 29 ],229,29.0,6
513,6646,"[ 2, 3323 ]",1662.5,1660.5,4.002408912978018669075579645,[ 2 ],3323,2.0,8
514,6658,"[ 2, 3329 ]",1665.5,1663.5,4.002404568680492936579501052,[ 2 ],3329,2.0,8
515,6662,"[ 2, 3331 ]",1666.5,1664.5,4.002403124061279663562631421,[ 2 ],3331,2.0,8
516,6686,"[ 2, 3343 ]",1672.5,1670.5,4.002394492666866207722238851,[ 2 ],3343,2.0,8
517,6694,"[ 2, 3347 ]",1674.5,1672.5,4.002391629297458893871449925,[ 2 ],3347,2.0,8
518,6718,"[ 2, 3359 ]",1680.5,1678.5,4.002383080131069407208817396,[ 2 ],3359,2.0,8
519,6722,"[ 2, 3361 ]",1681.5,1679.5,4.002381661208693063411729681,[ 2 ],3361,2.0,8
520,6742,"[ 2, 3371 ]",1686.5,1684.5,4.002374591867022855446720095,[ 2 ],3371,2.0,8
521,6746,"[ 2, 3373 ]",1687.5,1685.5,4.002373183031741323049540196,[ 2 ],3373,2.0,8
522,6757,"[ 29, 233 ]",131.0,102.0,66.24509803921568627450980392,[ 29 ],233,29.0,6
523,6778,"[ 2, 3389 ]",1695.5,1693.5,4.002361972246826099793327428,[ 2 ],3389,2.0,8
524,6782,"[ 2, 3391 ]",1696.5,1694.5,4.002360578341693714960165240,[ 2 ],3391,2.0,8
525,6814,"[ 2, 3407 ]",1704.5,1702.5,4.002349486049926578560939794,[ 2 ],3407,2.0,8
526,6826,"[ 2, 3413 ]",1707.5,1705.5,4.002345353268836118440340076,[ 2 ],3413,2.0,8
527,6866,"[ 2, 3433 ]",1717.5,1715.5,4.002331681725444476828912853,[ 2 ],3433,2.0,8
528,6887,"[ 71, 97 ]",84.0,13.0,529.7692307692307692307692308,[ 71 ],97,71.0,3
529,6898,"[ 2, 3449 ]",1725.5,1723.5,4.002320858717725558456628953,[ 2 ],3449,2.0,8
530,6914,"[ 2, 3457 ]",1729.5,1727.5,4.002315484804630969609261939,[ 2 ],3457,2.0,8
531,6922,"[ 2, 3461 ]",1731.5,1729.5,4.002312807169702226076900838,[ 2 ],3461,2.0,8
532,6926,"[ 2, 3463 ]",1732.5,1730.5,4.002311470673215833574111528,[ 2 ],3463,2.0,8
533,6931,"[ 29, 239 ]",134.0,105.0,66.00952380952380952380952381,[ 29 ],239,29.0,6
534,6934,"[ 2, 3467 ]",1734.5,1732.5,4.002308802308802308802308802,[ 2 ],3467,2.0,8
535,6938,"[ 2, 3469 ]",1735.5,1733.5,4.002307470435535044707239688,[ 2 ],3469,2.0,8
536,6982,"[ 2, 3491 ]",1746.5,1744.5,4.002292920607623961020349670,[ 2 ],3491,2.0,8
537,6989,"[ 29, 241 ]",135.0,106.0,65.93396226415094339622641509,[ 29 ],241,29.0,6
538,6998,"[ 2, 3499 ]",1750.5,1748.5,4.002287675150128681727194738,[ 2 ],3499,2.0,8
539,7022,"[ 2, 3511 ]",1756.5,1754.5,4.002279851809632373895696780,[ 2 ],3511,2.0,8
540,7034,"[ 2, 3517 ]",1759.5,1757.5,4.002275960170697012802275960,[ 2 ],3517,2.0,8
541,7054,"[ 2, 3527 ]",1764.5,1762.5,4.002269503546099290780141844,[ 2 ],3527,2.0,8
542,7058,"[ 2, 3529 ]",1765.5,1763.5,4.002268216614686702580096399,[ 2 ],3529,2.0,8
543,7066,"[ 2, 3533 ]",1767.5,1765.5,4.002265647125460209572359105,[ 2 ],3533,2.0,8
544,7078,"[ 2, 3539 ]",1770.5,1768.5,4.002261803788521345773254170,[ 2 ],3539,2.0,8
545,7082,"[ 2, 3541 ]",1771.5,1769.5,4.002260525572195535461994914,[ 2 ],3541,2.0,8
546,7094,"[ 2, 3547 ]",1774.5,1772.5,4.002256699576868829337094499,[ 2 ],3547,2.0,8
547,7114,"[ 2, 3557 ]",1779.5,1777.5,4.002250351617440225035161744,[ 2 ],3557,2.0,8
548,7118,"[ 2, 3559 ]",1780.5,1778.5,4.002249086308687095867303908,[ 2 ],3559,2.0,8
549,7142,"[ 2, 3571 ]",1786.5,1784.5,4.002241524236480806948725133,[ 2 ],3571,2.0,8
550,7162,"[ 2, 3581 ]",1791.5,1789.5,4.002235261246158144733165689,[ 2 ],3581,2.0,8
551,7166,"[ 2, 3583 ]",1792.5,1790.5,4.002234012845573862049706786,[ 2 ],3583,2.0,8
552,7171,"[ 71, 101 ]",86.0,15.0,478.0666666666666666666666667,[ 71 ],101,71.0,3
553,7186,"[ 2, 3593 ]",1797.5,1795.5,4.002227791701475912002227792,[ 2 ],3593,2.0,8
554,7214,"[ 2, 3607 ]",1804.5,1802.5,4.002219140083217753120665742,[ 2 ],3607,2.0,8
555,7226,"[ 2, 3613 ]",1807.5,1805.5,4.002215452783162558847964553,[ 2 ],3613,2.0,8
556,7234,"[ 2, 3617 ]",1809.5,1807.5,4.002213001383125864453665284,[ 2 ],3617,2.0,8
557,7246,"[ 2, 3623 ]",1812.5,1810.5,4.002209334438000552333609500,[ 2 ],3623,2.0,8
558,7262,"[ 2, 3631 ]",1816.5,1814.5,4.002204464039680352714246349,[ 2 ],3631,2.0,8
559,7274,"[ 2, 3637 ]",1819.5,1817.5,4.002200825309491059147180193,[ 2 ],3637,2.0,8
560,7279,"[ 29, 251 ]",140.0,111.0,65.57657657657657657657657658,[ 29 ],251,29.0,6
561,7286,"[ 2, 3643 ]",1822.5,1820.5,4.002197198571820928316396594,[ 2 ],3643,2.0,8
562,7313,"[ 71, 103 ]",87.0,16.0,457.0625,[ 71 ],103,71.0,3
563,7318,"[ 2, 3659 ]",1830.5,1828.5,4.002187585452556740497675690,[ 2 ],3659,2.0,8
564,7342,"[ 2, 3671 ]",1836.5,1834.5,4.002180430635050422458435541,[ 2 ],3671,2.0,8
565,7346,"[ 2, 3673 ]",1837.5,1835.5,4.002179242713157177880686461,[ 2 ],3673,2.0,8
566,7354,"[ 2, 3677 ]",1839.5,1837.5,4.002176870748299319727891156,[ 2 ],3677,2.0,8
567,7382,"[ 2, 3691 ]",1846.5,1844.5,4.002168609379235565193819463,[ 2 ],3691,2.0,8
568,7394,"[ 2, 3697 ]",1849.5,1847.5,4.002165087956698240866035183,[ 2 ],3697,2.0,9
569,7402,"[ 2, 3701 ]",1851.5,1849.5,4.002162746688294133549608002,[ 2 ],3701,2.0,9
570,7418,"[ 2, 3709 ]",1855.5,1853.5,4.002158079309414620987321284,[ 2 ],3709,2.0,9
571,7438,"[ 2, 3719 ]",1860.5,1858.5,4.002152273338714016680118375,[ 2 ],3719,2.0,9
572,7453,"[ 29, 257 ]",143.0,114.0,65.37719298245614035087719298,[ 29 ],257,29.0,6
573,7454,"[ 2, 3727 ]",1864.5,1862.5,4.002147651006711409395973154,[ 2 ],3727,2.0,9
574,7466,"[ 2, 3733 ]",1867.5,1865.5,4.002144197266148485660680783,[ 2 ],3733,2.0,9
575,7478,"[ 2, 3739 ]",1870.5,1868.5,4.002140754616002140754616002,[ 2 ],3739,2.0,9
576,7522,"[ 2, 3761 ]",1881.5,1879.5,4.002128225591912742750731578,[ 2 ],3761,2.0,9
577,7534,"[ 2, 3767 ]",1884.5,1882.5,4.002124833997343957503320053,[ 2 ],3767,2.0,9
578,7538,"[ 2, 3769 ]",1885.5,1883.5,4.002123705866737456862224582,[ 2 ],3769,2.0,9
579,7558,"[ 2, 3779 ]",1890.5,1888.5,4.002118083134763039449298385,[ 2 ],3779,2.0,9
580,7586,"[ 2, 3793 ]",1897.5,1895.5,4.002110261144816671063044052,[ 2 ],3793,2.0,9
581,7594,"[ 2, 3797 ]",1899.5,1897.5,4.002108036890645586297760211,[ 2 ],3797,2.0,9
582,7597,"[ 71, 107 ]",89.0,18.0,422.0555555555555555555555556,[ 71 ],107,71.0,3
583,7606,"[ 2, 3803 ]",1902.5,1900.5,4.002104709287029729018679295,[ 2 ],3803,2.0,9
584,7627,"[ 29, 263 ]",146.0,117.0,65.18803418803418803418803419,[ 29 ],263,29.0,6
585,7642,"[ 2, 3821 ]",1911.5,1909.5,4.002094789211835559046870909,[ 2 ],3821,2.0,9
586,7646,"[ 2, 3823 ]",1912.5,1910.5,4.002093692750588851086103114,[ 2 ],3823,2.0,9
587,7666,"[ 2, 3833 ]",1917.5,1915.5,4.002088227616810232315322370,[ 2 ],3833,2.0,9
588,7694,"[ 2, 3847 ]",1924.5,1922.5,4.002080624187256176853055917,[ 2 ],3847,2.0,9
589,7702,"[ 2, 3851 ]",1926.5,1924.5,4.002078461938165757339568719,[ 2 ],3851,2.0,9
590,7706,"[ 2, 3853 ]",1927.5,1925.5,4.002077382498052453908075824,[ 2 ],3853,2.0,9
591,7726,"[ 2, 3863 ]",1932.5,1930.5,4.002072002072002072002072002,[ 2 ],3863,2.0,9
592,7739,"[ 71, 109 ]",90.0,19.0,407.3157894736842105263157895,[ 71 ],109,71.0,4
593,7754,"[ 2, 3877 ]",1939.5,1937.5,4.002064516129032258064516129,[ 2 ],3877,2.0,9
594,7762,"[ 2, 3881 ]",1941.5,1939.5,4.002062387213199278164475380,[ 2 ],3881,2.0,9
595,7778,"[ 2, 3889 ]",1945.5,1943.5,4.002058142526369951119114999,[ 2 ],3889,2.0,9
596,7801,"[ 29, 269 ]",149.0,120.0,65.00833333333333333333333333,[ 29 ],269,29.0,6
597,7814,"[ 2, 3907 ]",1954.5,1952.5,4.002048655569782330345710627,[ 2 ],3907,2.0,9
598,7822,"[ 2, 3911 ]",1956.5,1954.5,4.002046559222307495523151701,[ 2 ],3911,2.0,9
599,7834,"[ 2, 3917 ]",1959.5,1957.5,4.002043422733077905491698595,[ 2 ],3917,2.0,9
600,7838,"[ 2, 3919 ]",1960.5,1958.5,4.002042379371968343119734491,[ 2 ],3919,2.0,9
601,7846,"[ 2, 3923 ]",1962.5,1960.5,4.002040295842897220096914053,[ 2 ],3923,2.0,9
602,7858,"[ 2, 3929 ]",1965.5,1963.5,4.002037178507766743060860708,[ 2 ],3929,2.0,9
603,7859,"[ 29, 271 ]",150.0,121.0,64.95041322314049586776859504,[ 29 ],271,29.0,6
604,7862,"[ 2, 3931 ]",1966.5,1964.5,4.002036141511835072537541359,[ 2 ],3931,2.0,9
605,7886,"[ 2, 3943 ]",1972.5,1970.5,4.002029941639177873636132961,[ 2 ],3943,2.0,9
606,7894,"[ 2, 3947 ]",1974.5,1972.5,4.002027883396704689480354880,[ 2 ],3947,2.0,9
607,7934,"[ 2, 3967 ]",1984.5,1982.5,4.002017654476670870113493064,[ 2 ],3967,2.0,9
608,7978,"[ 2, 3989 ]",1995.5,1993.5,4.002006521193880110358665663,[ 2 ],3989,2.0,9
609,8002,"[ 2, 4001 ]",2001.5,1999.5,4.002000500125031257814453613,[ 2 ],4001,2.0,9
610,8006,"[ 2, 4003 ]",2002.5,2000.5,4.001999500124968757810547363,[ 2 ],4003,2.0,9
611,8014,"[ 2, 4007 ]",2004.5,2002.5,4.001997503121098626716604245,[ 2 ],4007,2.0,9
612,8023,"[ 71, 113 ]",92.0,21.0,382.0476190476190476190476190,[ 71 ],113,71.0,4
613,8026,"[ 2, 4013 ]",2007.5,2005.5,4.001994515083520319122413363,[ 2 ],4013,2.0,9
614,8033,"[ 29, 277 ]",153.0,124.0,64.78225806451612903225806452,[ 29 ],277,29.0,6
615,8038,"[ 2, 4019 ]",2010.5,2008.5,4.001991535972118496390341051,[ 2 ],4019,2.0,9
616,8042,"[ 2, 4021 ]",2011.5,2009.5,4.001990544911669569544662851,[ 2 ],4021,2.0,9
617,8054,"[ 2, 4027 ]",2014.5,2012.5,4.001987577639751552795031056,[ 2 ],4027,2.0,9
618,8098,"[ 2, 4049 ]",2025.5,2023.5,4.001976772918211020509019026,[ 2 ],4049,2.0,9
619,8102,"[ 2, 4051 ]",2026.5,2024.5,4.001975796492961224993825636,[ 2 ],4051,2.0,9
620,8114,"[ 2, 4057 ]",2029.5,2027.5,4.001972872996300863131935882,[ 2 ],4057,2.0,9
621,8146,"[ 2, 4073 ]",2037.5,2035.5,4.001965119135347580447064603,[ 2 ],4073,2.0,9
622,8149,"[ 29, 281 ]",155.0,126.0,64.67460317460317460317460317,[ 29 ],281,29.0,6
623,8158,"[ 2, 4079 ]",2040.5,2038.5,4.001962227127790041697326466,[ 2 ],4079,2.0,9
624,8182,"[ 2, 4091 ]",2046.5,2044.5,4.001956468574223526534605038,[ 2 ],4091,2.0,9
625,8186,"[ 2, 4093 ]",2047.5,2045.5,4.001955512099731117086286971,[ 2 ],4093,2.0,9
626,8198,"[ 2, 4099 ]",2050.5,2048.5,4.001952648279228703929704662,[ 2 ],4099,2.0,9
627,8207,"[ 29, 283 ]",156.0,127.0,64.62204724409448818897637795,[ 29 ],283,29.0,6
628,8222,"[ 2, 4111 ]",2056.5,2054.5,4.001946945728887807252372840,[ 2 ],4111,2.0,9
629,8254,"[ 2, 4127 ]",2064.5,2062.5,4.001939393939393939393939394,[ 2 ],4127,2.0,9
630,8258,"[ 2, 4129 ]",2065.5,2063.5,4.001938454082868912042645990,[ 2 ],4129,2.0,9
631,8266,"[ 2, 4133 ]",2067.5,2065.5,4.001936577099975792786250303,[ 2 ],4133,2.0,9
632,8278,"[ 2, 4139 ]",2070.5,2068.5,4.001933768431230360164370317,[ 2 ],4139,2.0,9
633,8306,"[ 2, 4153 ]",2077.5,2075.5,4.001927246446639364008672609,[ 2 ],4153,2.0,9
634,8314,"[ 2, 4157 ]",2079.5,2077.5,4.001925391095066185318892900,[ 2 ],4157,2.0,9
635,8318,"[ 2, 4159 ]",2080.5,2078.5,4.001924464758239114746211210,[ 2 ],4159,2.0,9
636,8354,"[ 2, 4177 ]",2089.5,2087.5,4.001916167664670658682634731,[ 2 ],4177,2.0,9
637,8402,"[ 2, 4201 ]",2101.5,2099.5,4.001905215527506549178375804,[ 2 ],4201,2.0,9
638,8422,"[ 2, 4211 ]",2106.5,2104.5,4.001900688999762413875029698,[ 2 ],4211,2.0,9
639,8434,"[ 2, 4217 ]",2109.5,2107.5,4.001897983392645314353499407,[ 2 ],4217,2.0,9
640,8438,"[ 2, 4219 ]",2110.5,2108.5,4.001897083234526914868389851,[ 2 ],4219,2.0,9
641,8458,"[ 2, 4229 ]",2115.5,2113.5,4.001892595221197066477407145,[ 2 ],4229,2.0,9
642,8462,"[ 2, 4231 ]",2116.5,2114.5,4.001891700165523764483329392,[ 2 ],4231,2.0,9
643,8482,"[ 2, 4241 ]",2121.5,2119.5,4.001887237556027364944562397,[ 2 ],4241,2.0,9
644,8486,"[ 2, 4243 ]",2122.5,2120.5,4.001886347559537844847913228,[ 2 ],4243,2.0,9
645,8497,"[ 29, 293 ]",161.0,132.0,64.37121212121212121212121212,[ 29 ],293,29.0,6
646,8506,"[ 2, 4253 ]",2127.5,2125.5,4.001881910138790872735826864,[ 2 ],4253,2.0,9
647,8518,"[ 2, 4259 ]",2130.5,2128.5,4.001879257693211181583274607,[ 2 ],4259,2.0,9
648,8522,"[ 2, 4261 ]",2131.5,2129.5,4.001878375205447288095797135,[ 2 ],4261,2.0,9
649,8542,"[ 2, 4271 ]",2136.5,2134.5,4.001873975169828999765753104,[ 2 ],4271,2.0,9
650,8546,"[ 2, 4273 ]",2137.5,2135.5,4.001873097635214235542027628,[ 2 ],4273,2.0,9
651,8566,"[ 2, 4283 ]",2142.5,2140.5,4.001868722261153935996262555,[ 2 ],4283,2.0,9
652,8578,"[ 2, 4289 ]",2145.5,2143.5,4.001866106834616281782132027,[ 2 ],4289,2.0,9
653,8594,"[ 2, 4297 ]",2149.5,2147.5,4.001862630966239813736903376,[ 2 ],4297,2.0,9
654,8654,"[ 2, 4327 ]",2164.5,2162.5,4.001849710982658959537572254,[ 2 ],4327,2.0,9
655,8674,"[ 2, 4337 ]",2169.5,2167.5,4.001845444059976931949250288,[ 2 ],4337,2.0,9
656,8678,"[ 2, 4339 ]",2170.5,2168.5,4.001844593036661286603643071,[ 2 ],4339,2.0,9
657,8698,"[ 2, 4349 ]",2175.5,2173.5,4.001840349666436622958362089,[ 2 ],4349,2.0,9
658,8714,"[ 2, 4357 ]",2179.5,2177.5,4.001836969001148105625717566,[ 2 ],4357,2.0,9
659,8726,"[ 2, 4363 ]",2182.5,2180.5,4.001834441641825269433616143,[ 2 ],4363,2.0,9
660,8746,"[ 2, 4373 ]",2187.5,2185.5,4.001830244795241363532372455,[ 2 ],4373,2.0,9
661,8782,"[ 2, 4391 ]",2196.5,2194.5,4.001822738664843928001822739,[ 2 ],4391,2.0,9
662,8794,"[ 2, 4397 ]",2199.5,2197.5,4.001820250284414106939704209,[ 2 ],4397,2.0,9
663,8818,"[ 2, 4409 ]",2205.5,2203.5,4.001815293850692080780576356,[ 2 ],4409,2.0,9
664,8842,"[ 2, 4421 ]",2211.5,2209.5,4.001810364335822584295089387,[ 2 ],4421,2.0,9
665,8846,"[ 2, 4423 ]",2212.5,2210.5,4.001809545351730377742592174,[ 2 ],4423,2.0,9
666,8882,"[ 2, 4441 ]",2221.5,2219.5,4.001802207704437936472178419,[ 2 ],4441,2.0,9
667,8894,"[ 2, 4447 ]",2224.5,2222.5,4.001799775028121484814398200,[ 2 ],4447,2.0,9
668,8902,"[ 2, 4451 ]",2226.5,2224.5,4.001798156889188581703753653,[ 2 ],4451,2.0,9
669,8903,"[ 29, 307 ]",168.0,139.0,64.05035971223021582733812950,[ 29 ],307,29.0,6
670,8914,"[ 2, 4457 ]",2229.5,2227.5,4.001795735129068462401795735,[ 2 ],4457,2.0,9
671,8926,"[ 2, 4463 ]",2232.5,2230.5,4.001793319883434207576776508,[ 2 ],4463,2.0,9
672,8962,"[ 2, 4481 ]",2241.5,2239.5,4.001786112971645456575128377,[ 2 ],4481,2.0,9
673,8966,"[ 2, 4483 ]",2242.5,2240.5,4.001785315777728185672840884,[ 2 ],4483,2.0,9
674,8986,"[ 2, 4493 ]",2247.5,2245.5,4.001781340458695168114005789,[ 2 ],4493,2.0,9
675,9014,"[ 2, 4507 ]",2254.5,2252.5,4.001775804661487236403995560,[ 2 ],4507,2.0,9
676,9017,"[ 71, 127 ]",99.0,28.0,322.0357142857142857142857143,[ 71 ],127,71.0,4
677,9019,"[ 29, 311 ]",170.0,141.0,63.96453900709219858156028369,[ 29 ],311,29.0,6
678,9026,"[ 2, 4513 ]",2257.5,2255.5,4.001773442695632897362003990,[ 2 ],4513,2.0,9
679,9034,"[ 2, 4517 ]",2259.5,2257.5,4.001771871539313399778516058,[ 2 ],4517,2.0,9
680,9038,"[ 2, 4519 ]",2260.5,2258.5,4.001771087004649103387203896,[ 2 ],4519,2.0,9
681,9046,"[ 2, 4523 ]",2262.5,2260.5,4.001769520017695200176952002,[ 2 ],4523,2.0,9
682,9077,"[ 29, 313 ]",171.0,142.0,63.92253521126760563380281690,[ 29 ],313,29.0,6
683,9094,"[ 2, 4547 ]",2274.5,2272.5,4.001760176017601760176017602,[ 2 ],4547,2.0,9
684,9098,"[ 2, 4549 ]",2275.5,2273.5,4.001759401803386848471519683,[ 2 ],4549,2.0,9
685,9122,"[ 2, 4561 ]",2281.5,2279.5,4.001754770783066461943408642,[ 2 ],4561,2.0,9
686,9134,"[ 2, 4567 ]",2284.5,2282.5,4.001752464403066812705366922,[ 2 ],4567,2.0,9
687,9166,"[ 2, 4583 ]",2292.5,2290.5,4.001746343593101942807247326,[ 2 ],4583,2.0,9
688,9182,"[ 2, 4591 ]",2296.5,2294.5,4.001743299193724122902593158,[ 2 ],4591,2.0,9
689,9193,"[ 29, 317 ]",173.0,144.0,63.84027777777777777777777778,[ 29 ],317,29.0,6
690,9194,"[ 2, 4597 ]",2299.5,2297.5,4.001741022850924918389553863,[ 2 ],4597,2.0,9
691,9206,"[ 2, 4603 ]",2302.5,2300.5,4.001738752445120625950880243,[ 2 ],4603,2.0,9
692,9242,"[ 2, 4621 ]",2311.5,2309.5,4.001731976618315652738688028,[ 2 ],4621,2.0,9
693,9274,"[ 2, 4637 ]",2319.5,2317.5,4.001725997842502696871628910,[ 2 ],4637,2.0,9
694,9278,"[ 2, 4639 ]",2320.5,2318.5,4.001725253396592624541729567,[ 2 ],4639,2.0,9
695,9286,"[ 2, 4643 ]",2322.5,2320.5,4.001723766429648782589959061,[ 2 ],4643,2.0,9
696,9298,"[ 2, 4649 ]",2325.5,2323.5,4.001721540778997202496234130,[ 2 ],4649,2.0,9
697,9301,"[ 71, 131 ]",101.0,30.0,310.0333333333333333333333333,[ 71 ],131,71.0,4
698,9302,"[ 2, 4651 ]",2326.5,2324.5,4.001720800172080017208001721,[ 2 ],4651,2.0,9
699,9314,"[ 2, 4657 ]",2329.5,2327.5,4.001718582169709989258861439,[ 2 ],4657,2.0,9
700,9326,"[ 2, 4663 ]",2332.5,2330.5,4.001716369877708646213258957,[ 2 ],4663,2.0,9
701,9346,"[ 2, 4673 ]",2337.5,2335.5,4.001712695354313851423678013,[ 2 ],4673,2.0,9
702,9358,"[ 2, 4679 ]",2340.5,2338.5,4.001710498182595680992088946,[ 2 ],4679,2.0,9
703,9382,"[ 2, 4691 ]",2346.5,2344.5,4.001706120708040093836638942,[ 2 ],4691,2.0,9
704,9406,"[ 2, 4703 ]",2352.5,2350.5,4.001701765581791108274835141,[ 2 ],4703,2.0,9
705,9442,"[ 2, 4721 ]",2361.5,2359.5,4.001695274422547149819877093,[ 2 ],4721,2.0,9
706,9446,"[ 2, 4723 ]",2362.5,2360.5,4.001694556238085151450963779,[ 2 ],4723,2.0,9
707,9458,"[ 2, 4729 ]",2365.5,2363.5,4.001692405331076792891897609,[ 2 ],4729,2.0,9
708,9466,"[ 2, 4733 ]",2367.5,2365.5,4.001690974424011836820968083,[ 2 ],4733,2.0,9
709,9502,"[ 2, 4751 ]",2376.5,2374.5,4.001684565171615076858285955,[ 2 ],4751,2.0,9
710,9518,"[ 2, 4759 ]",2380.5,2378.5,4.001681732184149674164389321,[ 2 ],4759,2.0,9
711,9566,"[ 2, 4783 ]",2392.5,2390.5,4.001673290106672244300355574,[ 2 ],4783,2.0,9
712,9574,"[ 2, 4787 ]",2394.5,2392.5,4.001671891327063740856844305,[ 2 ],4787,2.0,9
713,9578,"[ 2, 4789 ]",2395.5,2393.5,4.001671192813870900355128473,[ 2 ],4789,2.0,9
714,9586,"[ 2, 4793 ]",2397.5,2395.5,4.001669797537048632853266541,[ 2 ],4793,2.0,9
715,9598,"[ 2, 4799 ]",2400.5,2398.5,4.001667708984782155513862831,[ 2 ],4799,2.0,9
716,9599,"[ 29, 331 ]",180.0,151.0,63.56953642384105960264900662,[ 29 ],331,29.0,6
717,9602,"[ 2, 4801 ]",2401.5,2399.5,4.001667013961241925401125234,[ 2 ],4801,2.0,9
718,9626,"[ 2, 4813 ]",2407.5,2405.5,4.001662855955102889212221991,[ 2 ],4813,2.0,9
719,9634,"[ 2, 4817 ]",2409.5,2407.5,4.001661474558670820353063344,[ 2 ],4817,2.0,9
720,9662,"[ 2, 4831 ]",2416.5,2414.5,4.001656657693104162352453924,[ 2 ],4831,2.0,9
721,9722,"[ 2, 4861 ]",2431.5,2429.5,4.001646429306441654661452974,[ 2 ],4861,2.0,9
722,9727,"[ 71, 137 ]",104.0,33.0,294.7575757575757575757575758,[ 71 ],137,71.0,4
723,9742,"[ 2, 4871 ]",2436.5,2434.5,4.001643047853768741014582050,[ 2 ],4871,2.0,9
724,9754,"[ 2, 4877 ]",2439.5,2437.5,4.001641025641025641025641026,[ 2 ],4877,2.0,9
725,9773,"[ 29, 337 ]",183.0,154.0,63.46103896103896103896103896,[ 29 ],337,29.0,6
726,9778,"[ 2, 4889 ]",2445.5,2443.5,4.001636996112134233681195007,[ 2 ],4889,2.0,9
727,9806,"[ 2, 4903 ]",2452.5,2450.5,4.001632319934707202611711896,[ 2 ],4903,2.0,9
728,9818,"[ 2, 4909 ]",2455.5,2453.5,4.001630324026900346443855716,[ 2 ],4909,2.0,9
729,9838,"[ 2, 4919 ]",2460.5,2458.5,4.001627008338417734390888753,[ 2 ],4919,2.0,9
730,9862,"[ 2, 4931 ]",2466.5,2464.5,4.001623047271251775207952932,[ 2 ],4931,2.0,9
731,9866,"[ 2, 4933 ]",2467.5,2465.5,4.001622388967755019265868992,[ 2 ],4933,2.0,9
732,9869,"[ 71, 139 ]",105.0,34.0,290.2647058823529411764705882,[ 71 ],139,71.0,4
733,9874,"[ 2, 4937 ]",2469.5,2467.5,4.001621073961499493414387031,[ 2 ],4937,2.0,9
734,9886,"[ 2, 4943 ]",2472.5,2470.5,4.001619105444242056263914187,[ 2 ],4943,2.0,9
735,9902,"[ 2, 4951 ]",2476.5,2474.5,4.001616488179430187916750859,[ 2 ],4951,2.0,9
736,9914,"[ 2, 4957 ]",2479.5,2477.5,4.001614530776992936427850656,[ 2 ],4957,2.0,9
737,9934,"[ 2, 4967 ]",2484.5,2482.5,4.001611278952668680765357503,[ 2 ],4967,2.0,9
738,9938,"[ 2, 4969 ]",2485.5,2483.5,4.001610630159049728206160660,[ 2 ],4969,2.0,9
739,9946,"[ 2, 4973 ]",2487.5,2485.5,4.001609334138000402333534500,[ 2 ],4973,2.0,9
740,9974,"[ 2, 4987 ]",2494.5,2492.5,4.001604814443329989969909729,[ 2 ],4987,2.0,9
741,9986,"[ 2, 4993 ]",2497.5,2495.5,4.001602885193348026447605690,[ 2 ],4993,2.0,9
742,9998,"[ 2, 4999 ]",2500.5,2498.5,4.001600960576345807484490694,[ 2 ],4999,2.0,9
